x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,1,1,1,1,1,-8.55804931640769,-0.6732397460949002
1,1,1,1,1,1,1,-9.285256347657977,-0.8550415039074721
1,1,1,1,1,1,1,-10.046130371095252,-1.063776855469989
1,1,1,1,1,1,1,-10.840671386720402,-1.2927124023445202
1,1,1,1,1,1,1,-11.668879394533427,-1.5485815429698846
1,1,1,1,1,1,1,-12.530754394533439,-1.8246508789081517
1,1,1,1,1,1,1,-13.419562988283396,-2.1276538085945873
1,1,1,1,1,1,1,1,-2.450856933594814
1,1,1,1,1,1,1,1,-2.800993652344985
1,1,1,1,1,1,1,1,-3.1780639648451015
1,1,1,1,1,1,1,1,-3.5753344726581204
1,1,1,1,1,1,1,1,-3.999538574220196
1,1,1,1,1,1,1,1,-4.4439428710951745
1,1,1,1,1,1,1,1,-4.922014160158028
1,1,1,1,1,1,1,1,-5.420285644532896
1,1,1,1,1,1,1,1,-5.945490722657709
1,1,1,1,1,1,1,1,-6.490895996095425
1,1,1,1,1,1,1,1,-7.069968261720128
1,1,1,1,1,1,1,1,-7.669240722657733
1,1,1,1,1,1,1,1,-8.295446777345283
1,1,1,1,1,1,1,1,-8.95531982421982
1,1,1,1,1,1,1,1,-9.635393066408149
1,1,1,1,1,1,1,1,-10.342399902344646
1,1,1,1,1,1,1,1,-11.076340332032864
1,1,1,1,1,1,1,1,-11.837214355470138
1,1,1,1,1,1,1,1,-12.625021972658246
1,1,1,1,1,1,1,1,-13.43976318359541
