x,y
1.291512,1.8322612
1.2923729,1.8345641
1.2932337,1.8369338
1.2940946,1.839407
1.2949555,1.8417112
1.2958163,1.844089
1.2966772,1.8466213
1.297538,1.8488166
1.2983989,1.8516115
1.2992598,1.8543662
1.3018423,1.8583357
1.3027032,1.8596358
1.3035641,1.8615148
1.3044249,1.8631777
1.3052858,1.8644219
1.3061466,1.8655737
1.3070075,1.8668269
1.3078684,1.8682781
1.3087292,1.8697727
1.3095901,1.8712494
1.3104509,1.8726516
1.3113118,1.8739598
1.3121727,1.8752266
1.3130335,1.8764787
1.3138944,1.8777424
1.3147552,1.879044
1.3156161,1.8803908
1.316477,1.8817641
1.3173378,1.8831444
1.3181987,1.8845116
1.3190595,1.8858456
1.3199204,1.8871365
1.3207813,1.8884035
1.3216421,1.8896551
1.322503,1.8908987
1.3233638,1.8921421
1.3242247,1.893393
1.3250856,1.8946592
1.3259464,1.8959415
1.3268073,1.8972335
1.3276681,1.8985286
1.328529,1.8998198
1.3293899,1.9011001
1.3302507,1.9023627
1.3311116,1.9036019
1.3319724,1.9048242
1.3328333,1.9060341
1.3336942,1.9072349
1.334555,1.90843
1.3354159,1.9096228
1.3362767,1.9108167
1.3371376,1.9120153
1.3379985,1.9132216
1.3388593,1.9144348
1.3397202,1.915652
1.340581,1.9168702
1.3414419,1.9180865
1.3423028,1.9192979
1.3431636,1.9205013
1.3440245,1.9216935
1.3448853,1.9228714
1.3457462,1.9240378
1.3466071,1.9251972
1.3474679,1.9263505
1.3483288,1.9274986
1.3491897,1.9286422
1.3500505,1.9297822
1.3509114,1.9309193
1.3517722,1.9320545
1.3526331,1.9331885
1.353494,1.9343229
1.3543548,1.9354603
1.3552157,1.9366
1.3560765,1.9377404
1.3569374,1.9388802
1.3577983,1.9400178
1.3586591,1.9411518
1.35952,1.9422806
1.3603808,1.9434028
1.3612417,1.9445168
1.3621026,1.9456212
1.3629634,1.9467194
1.3638243,1.9478138
1.3646851,1.9489045
1.365546,1.9499916
1.3664069,1.9510751
1.3672677,1.9521553
1.3681286,1.9532321
1.3689894,1.9543058
1.3698503,1.9553763
1.3707112,1.9564438
1.371572,1.9575084
1.3724329,1.9585722
1.3732937,1.9596372
1.3741546,1.960703
1.3750155,1.961769
1.3758763,1.9628344
1.3767372,1.9638988
1.377598,1.9649616
1.3784589,1.966022
1.3793198,1.9670796
1.3801806,1.9681335
1.3810415,1.9691833
1.3819023,1.9702283
1.3827632,1.9712676
1.3836241,1.9723009
1.3844849,1.9733289
1.3853458,1.9743523
1.3862066,1.975372
1.3870675,1.9763887
1.3879284,1.9774032
1.3887892,1.9784164
1.3896501,1.9794291
1.3905109,1.9804421
1.3913718,1.9814563
1.3922327,1.9824725
1.3930935,1.9834916
1.3939544,1.9845126
1.3948152,1.9855307
1.3956761,1.9865459
1.396537,1.9875582
1.3973978,1.9885679
1.3982587,1.989575
1.3991195,1.9905798
1.3999804,1.9915824
1.4008413,1.992583
1.4017021,1.9935818
1.402563,1.9945789
1.4034238,1.9955745
1.4042847,1.9965688
1.4051456,1.9975621
1.4060064,1.9985542
1.4068673,1.9995443
1.4077281,2.0005326
1.408589,2.001519
1.4094499,2.0025037
1.4103107,2.0034868
1.4111716,2.0044683
1.4120324,2.0054485
1.4128933,2.0064274
1.4137542,2.007405
1.414615,2.0083816
1.4154759,2.0093573
1.4163367,2.0103321
1.4171976,2.0113062
1.4180585,2.0122797
1.4189193,2.0132533
1.4197802,2.014229
1.4206411,2.0152066
1.4215019,2.0161861
1.4223628,2.0171672
1.4232236,2.0181496
1.4240845,2.0191333
1.4249454,2.020118
1.4258062,2.0211034
1.4266671,2.0220894
1.4275279,2.0230758
1.4283888,2.0240623
1.4292497,2.0250487
1.4301105,2.0260348
1.4309714,2.0270204
1.4318322,2.0280053
1.4326931,2.0289896
1.433554,2.0299751
1.4344148,2.0309619
1.4352757,2.0319498
1.4361365,2.0329389
1.4369974,2.0339289
1.4378583,2.0349198
1.4387191,2.0359116
1.43958,2.036904
1.4404408,2.037897
1.4413017,2.0388905
1.4421626,2.0398845
1.4430234,2.0408788
1.4438843,2.0418732
1.4447451,2.0428679
1.445606,2.0438625
1.4464669,2.0448571
1.4473277,2.0458517
1.4481886,2.0468476
1.4490494,2.0478453
1.4499103,2.0488449
1.4507712,2.0498467
1.451632,2.0508509
1.4524929,2.0518577
1.4533537,2.0528672
1.4542146,2.0538797
1.4550755,2.0548954
1.4559363,2.0559144
1.4567972,2.0569369
1.457658,2.0579632
1.4585189,2.0589934
1.4593798,2.0600277
1.4602406,2.0610663
1.4611015,2.0621094
1.4619623,2.0631572
1.4628232,2.0642096
1.4636841,2.0652634
1.4645449,2.0663169
1.4654058,2.0673703
1.4662666,2.0684238
1.4671275,2.0694774
1.4679884,2.0705314
1.4688492,2.0715858
1.4697101,2.0726407
1.4705709,2.0736963
1.4714318,2.0747527
1.4722927,2.07581
1.4731535,2.0768684
1.4740144,2.077928
1.4748752,2.0789888
1.4757361,2.080051
1.476597,2.0811148
1.4774578,2.0821802
1.4783187,2.0832474
1.4791795,2.0843165
1.4800404,2.0853896
1.4809013,2.0864699
1.4817621,2.0875571
1.482623,2.0886509
1.4834839,2.0897507
1.4843447,2.0908563
1.4852056,2.0919673
1.4860664,2.0930832
1.4869273,2.0942038
1.4877882,2.0953284
1.488649,2.0964569
1.4895099,2.0975888
1.4903707,2.0987236
1.4912316,2.0998609
1.4920925,2.1010005
1.4929533,2.1021417
1.4938142,2.1032843
1.494675,2.1044277
1.4955359,2.1055716
1.4963968,2.1067155
1.4972576,2.1078593
1.4981185,2.109007
1.4989793,2.1101601
1.4998402,2.1113182
1.5007011,2.1124814
1.5015619,2.1136495
1.5024228,2.1148223
1.5032836,2.1159998
1.5041445,2.1171819
1.5050054,2.1183683
1.5058662,2.1195591
1.5067271,2.120754
1.5075879,2.1219529
1.5084488,2.1231557
1.5093097,2.1243622
1.5101705,2.1255724
1.5110314,2.126786
1.5118922,2.128003
1.5127531,2.1292232
1.513614,2.1304464
1.5144748,2.1316725
1.5153357,2.1329014
1.5161965,2.1341325
1.5170574,2.1353629
1.5179183,2.1365922
1.5187791,2.1378201
1.51964,2.1390465
1.5205008,2.1402711
1.5213617,2.1414937
1.5222226,2.142714
1.5230834,2.1439319
1.5239443,2.1451471
1.5248051,2.1463594
1.525666,2.1475684
1.5265269,2.148774
1.5273877,2.1499758
1.5282486,2.1511737
1.5291094,2.1523673
1.5299703,2.1535563
1.5308312,2.1547406
1.531692,2.1559197
1.5325529,2.1570934
1.5334137,2.1582614
1.5342746,2.1594233
1.5351355,2.1605789
1.5359963,2.1617291
1.5368572,2.1628821
1.537718,2.1640395
1.5385789,2.1652011
1.5394398,2.1663666
1.5403006,2.1675359
1.5411615,2.1687087
1.5420223,2.1698848
1.5428832,2.171064
1.5437441,2.172246
1.5446049,2.1734307
1.5454658,2.1746178
1.5463266,2.1758071
1.5471875,2.1769983
1.5480484,2.1781913
1.5489092,2.1793857
1.5497701,2.1805813
1.5506309,2.1817779
1.5514918,2.1829751
1.5523527,2.1841729
1.5532135,2.1853708
1.5540744,2.1865687
1.5549353,2.1877662
1.5557961,2.1889631
1.556657,2.1901591
1.5575178,2.1913574
1.5583787,2.1925604
1.5592396,2.1937675
1.5601004,2.1949782
1.5609613,2.196192
1.5618221,2.1974084
1.562683,2.1986267
1.5635439,2.1998466
1.5644047,2.2010675
1.5652656,2.2022887
1.5661264,2.2035099
1.5669873,2.2047304
1.5678482,2.2059497
1.568709,2.2071673
1.5695699,2.2083827
1.5704307,2.2095952
1.5712916,2.2108045
1.5721525,2.2120099
1.5730133,2.2132109
1.5738742,2.214407
1.574735,2.2155977
1.5755959,2.2167823
1.5764568,2.2179604
1.5773176,2.2191314
1.5781785,2.2202948
1.5790393,2.2214504
1.5799002,2.2226085
1.5807611,2.2237737
1.5816219,2.2249458
1.5824828,2.2261244
1.5833436,2.2273093
1.5842045,2.2285001
1.5850654,2.2296965
1.5859262,2.2308981
1.5867871,2.2321048
1.5876479,2.2333161
1.5885088,2.2345318
1.5893697,2.2357515
1.5902305,2.236975
1.5910914,2.2382019
1.5919522,2.239432
1.5928131,2.240665
1.593674,2.2419004
1.5945348,2.2431381
1.5953957,2.2443778
1.5962565,2.2456191
1.5971174,2.2468617
1.5979783,2.2481053
1.5988391,2.2493498
1.5997,2.2505946
1.6005608,2.2518396
1.6014217,2.2530845
1.6022826,2.254329
1.6031434,2.2555696
1.6040043,2.2568022
1.6048651,2.2580273
1.605726,2.2592452
1.6065869,2.2604566
1.6074477,2.2616618
1.6083086,2.2628614
1.6091694,2.2640558
1.6100303,2.2652455
1.6108912,2.2664311
1.611752,2.2676129
1.6126129,2.2687915
1.6134737,2.2699673
1.6143346,2.271141
1.6151955,2.2723129
1.6160563,2.2734835
1.6169172,2.2746534
1.617778,2.2758231
1.6186389,2.2769931
1.6194998,2.2781638
1.6203606,2.2793357
1.6212215,2.2805095
1.6220824,2.2816856
1.6229432,2.2828644
1.6238041,2.2840466
1.6246649,2.2852327
1.6255258,2.2864231
1.6263867,2.2876184
1.6272475,2.2888191
1.6281084,2.2900209
1.6289692,2.2912198
1.6298301,2.2924153
1.630691,2.2936069
1.6315518,2.2947941
1.6324127,2.2959764
1.6332735,2.2971533
1.6341344,2.2983242
1.6349953,2.2994886
1.6358561,2.300646
1.636717,2.3017958
1.6375778,2.3029375
1.6384387,2.3040705
1.6392996,2.3051943
1.6401604,2.3063083
1.6410213,2.3074119
1.6418821,2.3085045
1.642743,2.3095856
1.6436039,2.3106546
1.6444647,2.3117109
1.6453256,2.3127538
1.6461864,2.3137828
1.6470473,2.3147972
1.6479082,2.3157965
1.648769,2.31678
1.6496299,2.3177471
1.6504907,2.3186972
1.6513516,2.3196296
1.6522125,2.3205437
1.6530733,2.3214388
1.6539342,2.3223197
1.654795,2.3232075
1.6556559,2.3241038
1.6565168,2.3250078
1.6573776,2.3259185
1.6582385,2.3268352
1.6590993,2.3277569
1.6599602,2.3286828
1.6608211,2.3296121
1.6616819,2.3305437
1.6625428,2.3314769
1.6634036,2.3324107
1.6642645,2.3333443
1.6651254,2.3342767
1.6659862,2.335207
1.6668471,2.3361344
1.6677079,2.3370578
1.6685688,2.3379764
1.6694297,2.3388891
1.6702905,2.3397952
1.6711514,2.3406936
1.6720122,2.3415833
1.6728731,2.3424634
1.673734,2.3433329
1.6745948,2.3441909
1.6754557,2.3450363
1.6763165,2.3458682
1.6771774,2.3466856
1.6780383,2.3474874
1.6788991,2.3482727
1.67976,2.3490404
1.6806208,2.3497896
1.6814817,2.3505207
1.6823426,2.3512466
1.6832034,2.3519698
1.6840643,2.3526905
1.6849251,2.3534085
1.685786,2.3541236
1.6866469,2.354836
1.6875077,2.3555454
1.6883686,2.3562518
1.6892295,2.3569552
1.6900903,2.3576555
1.6909512,2.3583525
1.691812,2.3590463
1.6926729,2.3597368
1.6935338,2.3604238
1.6943946,2.3611074
1.6952555,2.3617874
1.6961163,2.3624638
1.6969772,2.3631365
1.6978381,2.3638055
1.6986989,2.3644706
1.6995598,2.3651318
1.7004206,2.3657891
1.7012815,2.3664423
1.7021424,2.3670914
1.7030032,2.3677363
1.7038641,2.368377
1.7047249,2.3690134
1.7055858,2.3696454
1.7064467,2.3702729
1.7073075,2.370896
1.7081684,2.3715144
1.7090292,2.3721282
1.7098901,2.3727373
1.710751,2.3733425
1.7116118,2.3739499
1.7124727,2.3745605
1.7133335,2.3751741
1.7141944,2.3757906
1.7150553,2.3764097
1.7159161,2.3770313
1.716777,2.3776552
1.7176378,2.3782811
1.7184987,2.378909
1.7193596,2.3795387
1.7202204,2.3801698
1.7210813,2.3808023
1.7219421,2.3814358
1.722803,2.3820704
1.7236639,2.3827056
1.7245247,2.3833414
1.7253856,2.3839776
1.7262464,2.3846138
1.7271073,2.38525
1.7279682,2.3858859
1.728829,2.3865212
1.7296899,2.3871559
1.7305507,2.3877896
1.7314116,2.3884222
1.7322725,2.3890534
1.7331333,2.389683
1.7339942,2.3903108
1.734855,2.3909366
1.7357159,2.3915602
1.7365768,2.3921812
1.7374376,2.3927996
1.7382985,2.393415
1.7391593,2.3940272
1.7400202,2.394636
1.7408811,2.3952412
1.7417419,2.3958438
1.7426028,2.3964484
1.7434636,2.3970555
1.7443245,2.3976649
1.7451854,2.3982766
1.7460462,2.3988906
1.7469071,2.3995066
1.7477679,2.4001246
1.7486288,2.4007445
1.7494897,2.4013662
1.7503505,2.4019896
1.7512114,2.4026147
1.7520722,2.4032413
1.7529331,2.4038693
1.753794,2.4044986
1.7546548,2.4051292
1.7555157,2.4057609
1.7563765,2.4063937
1.7572374,2.4070274
1.7580983,2.4076619
1.7589591,2.4082972
1.75982,2.4089332
1.7606808,2.4095697
1.7615417,2.4102066
1.7624026,2.4108439
1.7632634,2.4114815
1.7641243,2.4121192
1.7649852,2.4127569
1.765846,2.4133946
1.7667069,2.4140321
1.7675677,2.4146693
1.7684286,2.4153062
1.7692895,2.4159427
1.7701503,2.4165785
1.7710112,2.4172137
1.771872,2.4178481
1.7727329,2.4184816
1.7735938,2.4191141
1.7744546,2.4197467
1.7753155,2.4203824
1.7761763,2.4210211
1.7770372,2.4216627
1.7778981,2.422307
1.7787589,2.4229539
1.7796198,2.4236033
1.7804806,2.4242551
1.7813415,2.424909
1.7822024,2.4255651
1.7830632,2.4262231
1.7839241,2.4268829
1.7847849,2.4275444
1.7856458,2.4282074
1.7865067,2.4288718
1.7873675,2.4295375
1.7882284,2.4302043
1.7890892,2.4308721
1.7899501,2.4315407
1.790811,2.43221
1.7916718,2.4328799
1.7925327,2.4335502
1.7933935,2.4342207
1.7942544,2.4348914
1.7951153,2.4355621
1.7959761,2.4362326
1.796837,2.4369027
1.7976978,2.4375725
1.7985587,2.4382416
1.7994196,2.43891
1.8002804,2.4395774
1.8011413,2.4402438
1.8020021,2.4409091
1.802863,2.4415729
1.8037239,2.4422353
1.8045847,2.442896
1.8054456,2.4435548
1.8063064,2.4442117
1.8071673,2.4448665
1.8080282,2.4455191
1.808889,2.4461701
1.8097499,2.4468216
1.8106107,2.4474736
1.8114716,2.4481261
1.8123325,2.4487793
1.8131933,2.4494331
1.8140542,2.4500877
1.814915,2.4507429
1.8157759,2.451399
1.8166368,2.4520558
1.8174976,2.4527136
1.8183585,2.4533722
1.8192193,2.4540318
1.8200802,2.4546924
1.8209411,2.455354
1.8218019,2.4560167
1.8226628,2.4566805
1.8235236,2.4573454
1.8243845,2.4580115
1.8252454,2.4586789
1.8261062,2.4593476
1.8269671,2.4600175
1.827828,2.4606888
1.8286888,2.4613615
1.8295497,2.4620357
1.8304105,2.4627113
1.8312714,2.4633884
1.8321323,2.464067
1.8329931,2.4647473
1.833854,2.4654291
1.8347148,2.4661126
1.8355757,2.4667978
1.8364366,2.4674848
1.8372974,2.4681735
1.8381583,2.468864
1.8390191,2.4695563
1.83988,2.4702506
1.8407409,2.4709467
1.8416017,2.4716448
1.8424626,2.4723448
1.8433234,2.4730469
1.8441843,2.473751
1.8450452,2.4744569
1.845906,2.4751631
1.8467669,2.4758694
1.8476277,2.4765759
1.8484886,2.4772823
1.8493495,2.4779887
1.8502103,2.478695
1.8510712,2.4794011
1.851932,2.4801069
1.8527929,2.4808123
1.8536538,2.4815174
1.8545146,2.482222
1.8553755,2.482926
1.8562363,2.4836294
1.8570972,2.4843322
1.8579581,2.4850341
1.8588189,2.4857353
1.8596798,2.4864355
1.8605406,2.4871348
1.8614015,2.4878331
1.8622624,2.4885302
1.8631232,2.4892262
1.8639841,2.4899209
1.8648449,2.4906143
1.8657058,2.4913064
1.8665667,2.4919969
1.8674275,2.492686
1.8682884,2.4933734
1.8691492,2.4940592
1.8700101,2.4947433
1.870871,2.4954255
1.8717318,2.4961059
1.8725927,2.4967843
1.8734535,2.4974607
1.8743144,2.498135
1.8751753,2.4988071
1.8760361,2.499477
1.876897,2.5001447
1.8777578,2.5008099
1.8786187,2.5014727
1.8794796,2.502133
1.8803404,2.5027907
1.8812013,2.5034458
1.8820621,2.5040982
1.882923,2.5047477
1.8837839,2.505399
1.8846447,2.5060555
1.8855056,2.5067169
1.8863664,2.507383
1.8872273,2.5080536
1.8880882,2.5087284
1.888949,2.5094071
1.8898099,2.5100896
1.8906707,2.5107756
1.8915316,2.5114648
1.8923925,2.5121571
1.8932533,2.5128521
1.8941142,2.5135497
1.894975,2.5142495
1.8958359,2.5149515
1.8966968,2.5156552
1.8975576,2.5163604
1.8984185,2.517067
1.8992794,2.5177747
1.9001402,2.5184832
1.9010011,2.5191922
1.9018619,2.5199016
1.9027228,2.5206111
1.9035837,2.5213203
1.9044445,2.5220292
1.9053054,2.5227374
1.9061662,2.5234446
1.9070271,2.5241507
1.907888,2.5248553
1.9087488,2.5255583
1.9096097,2.5262593
1.9104705,2.5269581
1.9113314,2.5276545
1.9121923,2.5283481
1.9130531,2.5290388
1.913914,2.5297263
1.9147748,2.5304102
1.9156357,2.5310905
1.9164966,2.5317667
1.9173574,2.5324386
1.9182183,2.5331061
1.9190791,2.5337687
1.91994,2.5344263
1.9208009,2.5350786
1.9216617,2.5357253
1.9225226,2.5363661
1.9233834,2.5370008
1.9242443,2.5376329
1.9251052,2.5382658
1.925966,2.5388995
1.9268269,2.539534
1.9276877,2.5401691
1.9285486,2.5408049
1.9294095,2.5414412
1.9302703,2.5420779
1.9311312,2.5427151
1.931992,2.5433526
1.9328529,2.5439904
1.9337138,2.5446285
1.9345746,2.5452666
1.9354355,2.5459049
1.9362963,2.5465432
1.9371572,2.5471814
1.9380181,2.5478196
1.9388789,2.5484575
1.9397398,2.5490952
1.9406006,2.5497326
1.9414615,2.5503697
1.9423224,2.5510063
1.9431832,2.5516423
1.9440441,2.5522778
1.9449049,2.5529127
1.9457658,2.5535468
1.9466267,2.5541802
1.9474875,2.5548127
1.9483484,2.5554443
1.9492092,2.5560749
1.9500701,2.5567044
1.950931,2.5573329
1.9517918,2.5579601
1.9526527,2.5585861
1.9535135,2.5592108
1.9543744,2.559834
1.9552353,2.5604558
1.9560961,2.5610761
1.956957,2.5616947
1.9578178,2.5623117
1.9586787,2.5629269
1.9595396,2.5635403
1.9604004,2.5641519
1.9612613,2.5647614
1.9621221,2.565369
1.962983,2.5659744
1.9638439,2.5665777
1.9647047,2.5671787
1.9655656,2.5677774
1.9664264,2.5683738
1.9672873,2.5689696
1.9681482,2.5695653
1.969009,2.5701609
1.9698699,2.5707565
1.9707308,2.5713519
1.9715916,2.5719472
1.9724525,2.5725425
1.9733133,2.5731375
1.9741742,2.5737324
1.9750351,2.5743272
1.9758959,2.5749218
1.9767568,2.5755162
1.9776176,2.5761104
1.9784785,2.5767044
1.9793394,2.5772982
1.9802002,2.5778918
1.9810611,2.5784851
1.9819219,2.5790781
1.9827828,2.5796709
1.9836437,2.5802634
1.9845045,2.5808556
1.9853654,2.5814475
1.9862262,2.582039
1.9870871,2.5826302
1.987948,2.5832211
1.9888088,2.5838116
1.9896697,2.5844018
1.9905305,2.5849915
1.9913914,2.5855808
1.9922523,2.5861698
1.9931131,2.5867582
1.993974,2.5873463
1.9948348,2.5879339
1.9956957,2.588521
1.9965566,2.5891076
1.9974174,2.5896937
1.9982783,2.5902793
1.9991391,2.5908643
2,2.5914489
