x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,1,1,-0.026833496094447185,-2.753859863283026,-9.884528808594695,1,1
1,1,1,1,1,-2.5316577148446484,-9.594992675783232,1,1
1,1,1,1,1,-2.3094555664080474,-9.231389160158088,1,1
1,1,1,1,1,-2.1007202148446424,-8.881252441407916,1,1
1,1,1,1,1,-1.898718261720056,-8.510915527344842,1,1
1,1,1,1,1,-1.7101831054695538,-8.194445800782546,1,1
1,1,1,1,1,-1.52838134765787,-7.76350830078254,1,1
1,1,1,1,1,-1.3533129882832284,-7.554772949220023,1,1
1,1,1,1,1,-1.1849780273447408,-7.19790283203281,1,1
1,1,1,1,1,-1.030109863283002,-6.894899902344598,1,1
1,1,1,1,1,-0.8887084960953473,-6.57843017578319,1,1
1,1,1,1,1,-0.7540405273447348,-6.268693847657936,1,1
1,1,1,1,1,-0.6328393554699829,-5.965690917969724,1,1
1,1,1,1,1,-0.5183715820331614,-5.662687988283288,1,1
1,1,1,1,1,-0.41063720703249373,-5.373151855470049,1,1
1,1,1,1,1,-0.32310302734472884,-5.083615722657697,1,1
1,1,1,1,1,-0.24230224609489426,-4.800812988283276,1,1
1,1,1,1,1,-0.1682348632821018,-4.524743652345009,1,1
1,1,1,1,1,-0.11436767578221207,-4.255407714844672,1,1
1,1,1,1,1,-0.06723388671936448,-3.992805175783154,1,1
1,1,1,1,1,-0.03356689453237749,-3.7369360351577896,-12.934758300782612,1
1,1,1,1,1,-0.013366699218586575,-3.4878002929703555,-12.827023925782832,1
1,1,1,1,1,1,-3.2453979492199636,-12.584621582033328,1
1,1,1,1,1,1,-3.009729003907502,-12.207551269533212,1
1,1,1,1,1,1,-2.7807934570329707,-11.790080566408179,1
1,1,1,1,1,1,-2.5653247070325236,-11.406276855470132,1
1,1,1,1,1,1,-2.3498559570329647,-11.076340332032864,1
1,1,1,1,1,1,-2.14785400390749,-10.753137207032637,1
1,1,1,1,1,1,-1.9525854492199457,-10.335666503907603,1
1,1,1,1,1,1,-1.7640502929703317,-9.91146240234464,1
1,1,1,1,1,1,-1.5822485351577598,-9.817194824219833,1
1,1,1,1,1,1,-1.4139135742201603,-9.392990722657757,1
1,1,1,1,1,1,-1.252312011719603,-9.0630541992196,1
1,1,1,1,1,1,-1.097443847657864,-8.793718261720151,1
1,1,1,1,1,1,-0.9560424804702095,-8.430114746095008,1
1,1,1,1,1,1,-0.821374511719597,-8.093444824219809,1
1,1,1,1,1,1,-0.7001733398448451,-7.750041503907568,1
1,1,1,1,1,1,-0.5789721679700932,-7.453771972658174,1
1,1,1,1,1,1,-0.47797119140824407,-7.14403564453292,1
1,1,1,1,1,1,-0.38370361328254887,-6.847766113282638,1
1,1,1,1,1,1,-0.296169433594784,-6.544763183595315,1
1,1,1,1,1,1,-0.22210205078199152,-6.248493652345033,1
1,1,1,1,1,1,-0.1615014648441715,-5.958957519532682,1
1,1,1,1,1,1,-0.10763427734428177,-5.6761547851582606,1
1,1,1,1,1,1,-0.06050048828232235,-5.393352050782951,1
1,1,1,1,1,1,-0.03356689453237749,-5.1240161132826145,1
1,1,1,1,1,1,1,-4.854680175783166,1
1,1,1,1,1,1,1,-4.592077636719871,1
1,1,1,1,1,1,1,-4.336208496095395,1
1,1,1,1,1,1,1,-4.080339355470031,1
1,1,1,1,1,1,1,-3.8379370117196387,1
1,1,1,1,1,1,1,-3.595534667970135,1
1,1,1,1,1,1,1,-3.3665991210947155,1
1,1,1,1,1,1,1,-3.137663574220184,1
1,1,1,1,1,1,1,-2.922194824219737,1
1,1,1,1,1,1,1,-2.706726074220178,1
1,1,1,1,1,1,1,-2.5047241210947035,1
1,1,1,1,1,1,1,-2.302722167970117,-13.27142822265781
1,1,1,1,1,1,1,-2.114187011719615,-12.928024902344681
1,1,1,1,1,1,1,-1.9323852539079311,-12.80682373046993
1,1,1,1,1,1,1,-1.7573168945332895,-12.577888183595398
1,1,1,1,1,1,1,-1.5889819335948019,-12.214284667970254
1,1,1,1,1,1,1,-1.4273803710951327,-11.810280761720193
1,1,1,1,1,1,1,-1.2725122070325057,-11.648679199219636
1,1,1,1,1,1,1,-1.131110839844851,-11.278342285158338
1,1,1,1,1,1,1,-0.9897094726580846,-10.901271972658222
1,1,1,1,1,1,1,-0.8617749023445143,-10.450134277345313
1,1,1,1,1,1,1,-0.7405737304697624,-9.91819580078257
1,1,1,1,1,1,1,-0.6328393554699829,-9.884528808594695
1,1,1,1,1,1,1,-0.5251049804702035,-9.628659667970219
1,1,1,1,1,1,1,-0.4308374023445083,-9.318923339844964
1,1,1,1,1,1,1,-0.3500366210946737,-9.00918701171971
1,1,1,1,1,1,1,-0.2692358398448391,-8.6725170898454
1,1,1,1,1,1,1,-0.2019018554690888,-8.423381347657966
1,1,1,1,1,1,1,-0.14803466796919906,-8.100178222657739
1,1,1,1,1,1,1,-0.10090087890723964,-7.76350830078254
1,1,1,1,1,1,1,-0.06050048828232235,-7.507639160158064
1,1,1,1,1,1,1,-0.03356689453237749,-7.231569824219797
1,1,1,1,1,1,1,-0.013366699218586575,-6.948767089845376
1,1,1,1,1,1,1,1,-6.672697753907997
1,1,1,1,1,1,1,1,-6.39662841796973
1,1,1,1,1,1,1,1,-6.134025878908211
1,1,1,1,1,1,1,1,-5.864689941407875
1,1,1,1,1,1,1,1,-5.60882080078251
1,1,1,1,1,1,1,1,-5.352951660158034
1,1,1,1,1,1,1,1,-5.103815917969712
1,1,1,1,1,1,1,1,-4.854680175783166
1,1,1,1,1,1,1,1,-4.612277832032774
1,1,1,1,1,1,1,1,-4.376608886720312
1,1,1,1,1,1,1,1,-4.140939941407851
1,1,1,1,1,1,1,1,-3.9187377929703615
1,1,1,1,1,1,1,1,-3.6965356445328723
1,1,1,1,1,1,1,1,-3.4810668945333134
1,1,1,1,1,1,1,1,-3.2723315429699085
1,1,1,1,1,1,1,1,-3.06359619140828
1,1,1,1,1,1,1,1,-2.8683276367198474
1,1,1,1,1,1,1,1,-2.673059082033191
1,1,1,1,1,1,1,1,-2.484523925782689
1,1,1,1,1,1,1,1,-2.302722167970117
1,1,1,1,1,1,1,1,-2.1276538085945873
1,1,1,1,1,1,1,1,-1.959318847657876
1,1,1,1,1,1,1,1,-1.7977172851582068
1,1,1,1,1,1,1,1,-1.6428491210946916
1,1,1,1,1,1,1,1,-1.4947143554699949
1,1,1,1,1,1,1,1,-1.3465795898452981
1,1,1,1,1,1,1,1,-1.2119116210946856
1,1,1,1,1,1,1,1,-1.0839770507828916
1,1,1,1,1,1,1,1,-0.9560424804702095
1,1,1,1,1,1,1,1,-0.8415747070324997
1,1,1,1,1,1,1,1,-0.7338403320327203
1,1,1,1,1,1,1,1,-0.6328393554699829
1,1,1,1,1,1,1,1,-0.5385717773451759
1,1,1,1,1,1,1,1,-0.451037597657411
1,1,1,1,1,1,1,1,-0.37023681640757644
1,1,1,1,1,1,1,1,-0.296169433594784
1,1,1,1,1,1,1,1,-0.23556884765696395
1,1,1,1,1,1,1,1,-0.17496826171914392
1,1,1,1,1,1,1,1,-0.1278344726571845
1,1,1,1,1,1,1,1,-0.08743408203226721
1,1,1,1,1,1,1,1,-0.053767089844392046
1,1,1,1,1,1,1,1,-0.026833496094447185
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
