sqrt_s,ReOmega_11,ImOmega_11,ReOmega_12,ImOmega_12,ReOmega_21,ImOmega_21,ReOmega_22,ImOmega_22
3.112060,-0.170157,0.036417,0.074763,-0.025534,0.116526,-0.030921,-0.246518,0.050796
3.114330,-0.169864,0.036277,0.074629,-0.025435,0.116316,-0.030801,-0.246089,0.050601
3.116450,-0.169590,0.036148,0.074505,-0.025344,0.116121,-0.030689,-0.245690,0.050419
3.118140,-0.169374,0.036046,0.074407,-0.025271,0.115967,-0.030600,-0.245374,0.050276
3.119150,-0.169244,0.035984,0.074347,-0.025228,0.115874,-0.030547,-0.245184,0.050190
3.119640,-0.169181,0.035954,0.074319,-0.025207,0.115828,-0.030521,-0.245092,0.050148
3.120660,-0.169051,0.035893,0.074260,-0.025163,0.115735,-0.030468,-0.244902,0.050062
3.122340,-0.168836,0.035791,0.074162,-0.025091,0.115582,-0.030381,-0.244588,0.049920
3.124460,-0.168565,0.035664,0.074038,-0.025001,0.115388,-0.030270,-0.244192,0.049742
3.126740,-0.168275,0.035528,0.073906,-0.024905,0.115181,-0.030153,-0.243768,0.049551
3.128860,-0.168005,0.035401,0.073784,-0.024816,0.114988,-0.030044,-0.243374,0.049374
3.130540,-0.167792,0.035301,0.073687,-0.024745,0.114836,-0.029958,-0.243063,0.049234
3.131550,-0.167663,0.035241,0.073628,-0.024703,0.114744,-0.029906,-0.242875,0.049150
3.132050,-0.167601,0.035212,0.073600,-0.024682,0.114699,-0.029881,-0.242784,0.049109
3.133060,-0.167472,0.035152,0.073541,-0.024640,0.114608,-0.029829,-0.242596,0.049025
3.134740,-0.167260,0.035053,0.073444,-0.024570,0.114456,-0.029743,-0.242286,0.048887
3.136860,-0.166992,0.034929,0.073323,-0.024482,0.114265,-0.029636,-0.241895,0.048713
3.139140,-0.166706,0.034796,0.073192,-0.024388,0.114060,-0.029521,-0.241477,0.048527
3.141260,-0.166440,0.034673,0.073071,-0.024301,0.113870,-0.029415,-0.241088,0.048354
3.142940,-0.166229,0.034575,0.072975,-0.024232,0.113720,-0.029331,-0.240781,0.048218
3.143960,-0.166102,0.034517,0.072917,-0.024191,0.113629,-0.029280,-0.240595,0.048136
3.144450,-0.166041,0.034488,0.072889,-0.024171,0.113585,-0.029255,-0.240505,0.048096
3.145460,-0.165914,0.034430,0.072831,-0.024129,0.113494,-0.029205,-0.240320,0.048014
3.147140,-0.165704,0.034333,0.072736,-0.024061,0.113345,-0.029122,-0.240014,0.047879
3.149270,-0.165440,0.034212,0.072615,-0.023975,0.113156,-0.029017,-0.239628,0.047709
3.151540,-0.165157,0.034082,0.072487,-0.023883,0.112954,-0.028905,-0.239216,0.047527
3.153660,-0.164895,0.033962,0.072367,-0.023799,0.112766,-0.028801,-0.238832,0.047359
3.155340,-0.164687,0.033867,0.072272,-0.023731,0.112618,-0.028719,-0.238528,0.047226
3.156360,-0.164561,0.033809,0.072215,-0.023691,0.112528,-0.028670,-0.238345,0.047146
3.156850,-0.164500,0.033782,0.072187,-0.023671,0.112485,-0.028646,-0.238257,0.047107
3.157870,-0.164375,0.033725,0.072130,-0.023631,0.112396,-0.028596,-0.238074,0.047027
3.159550,-0.164168,0.033630,0.072036,-0.023564,0.112248,-0.028515,-0.237772,0.046895
3.161670,-0.163907,0.033512,0.071917,-0.023481,0.112062,-0.028413,-0.237391,0.046729
3.163940,-0.163628,0.033385,0.071790,-0.023391,0.111862,-0.028304,-0.236984,0.046552
3.166070,-0.163369,0.033268,0.071671,-0.023308,0.111677,-0.028202,-0.236605,0.046388
3.167750,-0.163164,0.033175,0.071578,-0.023243,0.111531,-0.028122,-0.236305,0.046258
3.168760,-0.163040,0.033119,0.071521,-0.023203,0.111442,-0.028074,-0.236124,0.046180
3.169250,-0.162980,0.033092,0.071494,-0.023184,0.111399,-0.028051,-0.236037,0.046142
3.170270,-0.162856,0.033036,0.071438,-0.023145,0.111311,-0.028003,-0.235857,0.046064
3.171950,-0.162652,0.032944,0.071344,-0.023080,0.111165,-0.027923,-0.235558,0.045935
3.174070,-0.162394,0.032829,0.071227,-0.022998,0.110981,-0.027824,-0.235182,0.045773
3.176350,-0.162119,0.032705,0.071101,-0.022911,0.110785,-0.027717,-0.234780,0.045601
3.178470,-0.161863,0.032591,0.070984,-0.022830,0.110602,-0.027618,-0.234406,0.045440
3.180150,-0.161660,0.032500,0.070892,-0.022766,0.110457,-0.027540,-0.234110,0.045313
3.181160,-0.161538,0.032445,0.070836,-0.022727,0.110370,-0.027493,-0.233932,0.045237
3.181660,-0.161478,0.032419,0.070809,-0.022708,0.110328,-0.027470,-0.233846,0.045200
3.182670,-0.161356,0.032365,0.070753,-0.022670,0.110241,-0.027423,-0.233668,0.045124
3.184350,-0.161155,0.032275,0.070661,-0.022607,0.110097,-0.027346,-0.233373,0.044998
3.186470,-0.160900,0.032162,0.070545,-0.022527,0.109915,-0.027249,-0.233002,0.044840
3.188750,-0.160628,0.032041,0.070421,-0.022442,0.109721,-0.027145,-0.232605,0.044672
3.190870,-0.160375,0.031929,0.070305,-0.022363,0.109541,-0.027048,-0.232236,0.044515
3.192550,-0.160175,0.031841,0.070214,-0.022300,0.109398,-0.026972,-0.231944,0.044391
3.193570,-0.160054,0.031788,0.070159,-0.022262,0.109312,-0.026926,-0.231768,0.044317
3.194060,-0.159996,0.031762,0.070132,-0.022244,0.109270,-0.026904,-0.231683,0.044281
3.195070,-0.159876,0.031709,0.070077,-0.022207,0.109184,-0.026858,-0.231507,0.044207
3.196760,-0.159676,0.031621,0.069986,-0.022145,0.109042,-0.026783,-0.231216,0.044084
3.198880,-0.159425,0.031511,0.069872,-0.022067,0.108863,-0.026688,-0.230850,0.043930
3.201150,-0.159157,0.031393,0.069749,-0.021984,0.108671,-0.026586,-0.230458,0.043765
3.203270,-0.158907,0.031284,0.069635,-0.021906,0.108493,-0.026492,-0.230094,0.043612
3.204960,-0.158709,0.031198,0.069545,-0.021846,0.108352,-0.026418,-0.229806,0.043491
3.205970,-0.158590,0.031146,0.069490,-0.021809,0.108267,-0.026373,-0.229632,0.043419
3.206460,-0.158532,0.031120,0.069464,-0.021791,0.108226,-0.026351,-0.229548,0.043383
3.207480,-0.158413,0.031069,0.069409,-0.021754,0.108141,-0.026307,-0.229374,0.043311
3.209160,-0.158217,0.030983,0.069320,-0.021694,0.108001,-0.026233,-0.229087,0.043191
3.211280,-0.157969,0.030876,0.069206,-0.021618,0.107824,-0.026140,-0.228726,0.043041
3.213560,-0.157704,0.030761,0.069085,-0.021537,0.107635,-0.026041,-0.228339,0.042880
3.215680,-0.157457,0.030654,0.068973,-0.021462,0.107459,-0.025950,-0.227979,0.042731
3.217360,-0.157262,0.030570,0.068883,-0.021402,0.107320,-0.025877,-0.227694,0.042613
3.218370,-0.157144,0.030519,0.068830,-0.021366,0.107236,-0.025833,-0.227523,0.042542
3.218870,-0.157087,0.030494,0.068804,-0.021349,0.107195,-0.025812,-0.227440,0.042507
3.219880,-0.156970,0.030444,0.068750,-0.021313,0.107112,-0.025769,-0.227269,0.042437
3.221560,-0.156775,0.030360,0.068661,-0.021254,0.106973,-0.025697,-0.226985,0.042320
3.223680,-0.156531,0.030255,0.068549,-0.021180,0.106799,-0.025606,-0.226628,0.042173
3.225960,-0.156269,0.030143,0.068430,-0.021101,0.106612,-0.025510,-0.226247,0.042016
3.228080,-0.156025,0.030039,0.068318,-0.021027,0.106438,-0.025420,-0.225891,0.041870
3.229760,-0.155833,0.029956,0.068230,-0.020969,0.106301,-0.025349,-0.225610,0.041755
3.230780,-0.155717,0.029907,0.068177,-0.020934,0.106218,-0.025306,-0.225441,0.041686
3.231270,-0.155660,0.029883,0.068151,-0.020917,0.106178,-0.025286,-0.225359,0.041652
3.232280,-0.155544,0.029833,0.068098,-0.020882,0.106095,-0.025243,-0.225190,0.041583
3.233960,-0.155352,0.029752,0.068011,-0.020824,0.105959,-0.025173,-0.224910,0.041469
3.236090,-0.155111,0.029649,0.067900,-0.020752,0.105786,-0.025085,-0.224558,0.041326
3.238360,-0.154852,0.029540,0.067782,-0.020675,0.105602,-0.024990,-0.224181,0.041172
3.240480,-0.154612,0.029438,0.067672,-0.020603,0.105431,-0.024903,-0.223830,0.041030
3.242160,-0.154422,0.029358,0.067585,-0.020546,0.105295,-0.024834,-0.223553,0.040918
3.243180,-0.154307,0.029309,0.067532,-0.020512,0.105213,-0.024792,-0.223386,0.040850
3.243670,-0.154251,0.029286,0.067507,-0.020495,0.105174,-0.024772,-0.223305,0.040817
3.244690,-0.154137,0.029238,0.067455,-0.020461,0.105092,-0.024731,-0.223138,0.040750
3.246370,-0.153947,0.029158,0.067368,-0.020405,0.104957,-0.024662,-0.222862,0.040638
3.248490,-0.153709,0.029058,0.067259,-0.020334,0.104787,-0.024576,-0.222514,0.040498
3.250760,-0.153454,0.028951,0.067142,-0.020259,0.104605,-0.024484,-0.222142,0.040349
3.252890,-0.153216,0.028851,0.067033,-0.020189,0.104436,-0.024398,-0.221796,0.040210
3.254570,-0.153028,0.028773,0.066947,-0.020133,0.104302,-0.024331,-0.221522,0.040100
3.255580,-0.152915,0.028726,0.066896,-0.020100,0.104222,-0.024290,-0.221357,0.040034
3.256070,-0.152860,0.028703,0.066871,-0.020084,0.104183,-0.024271,-0.221277,0.040002
3.257090,-0.152747,0.028656,0.066819,-0.020050,0.104102,-0.024230,-0.221112,0.039936
3.258770,-0.152560,0.028578,0.066733,-0.019995,0.103969,-0.024163,-0.220839,0.039827
3.260890,-0.152324,0.028480,0.066626,-0.019926,0.103801,-0.024079,-0.220496,0.039690
3.263170,-0.152072,0.028376,0.066510,-0.019852,0.103622,-0.023989,-0.220129,0.039544
3.265290,-0.151838,0.028279,0.066403,-0.019784,0.103454,-0.023906,-0.219787,0.039409
3.266970,-0.151652,0.028202,0.066318,-0.019730,0.103322,-0.023840,-0.219516,0.039302
3.267980,-0.151541,0.028156,0.066267,-0.019697,0.103243,-0.023800,-0.219354,0.039237
3.268480,-0.151486,0.028133,0.066242,-0.019682,0.103204,-0.023781,-0.219275,0.039206
3.269490,-0.151375,0.028088,0.066191,-0.019649,0.103125,-0.023741,-0.219112,0.039142
3.271170,-0.151190,0.028012,0.066106,-0.019595,0.102993,-0.023676,-0.218843,0.039035
3.273290,-0.150957,0.027916,0.066000,-0.019528,0.102827,-0.023594,-0.218504,0.038902
3.275570,-0.150708,0.027814,0.065886,-0.019456,0.102650,-0.023506,-0.218141,0.038759
3.277690,-0.150477,0.027719,0.065780,-0.019389,0.102485,-0.023425,-0.217804,0.038627
3.279370,-0.150294,0.027644,0.065696,-0.019336,0.102355,-0.023361,-0.217537,0.038522
3.280390,-0.150183,0.027599,0.065646,-0.019304,0.102276,-0.023322,-0.217376,0.038459
3.280880,-0.150130,0.027577,0.065621,-0.019289,0.102238,-0.023303,-0.217298,0.038428
3.281890,-0.150020,0.027533,0.065571,-0.019257,0.102160,-0.023265,-0.217137,0.038366
3.283580,-0.149837,0.027458,0.065487,-0.019205,0.102030,-0.023201,-0.216871,0.038262
3.285700,-0.149607,0.027365,0.065382,-0.019139,0.101866,-0.023120,-0.216537,0.038131
3.287970,-0.149362,0.027265,0.065269,-0.019069,0.101692,-0.023035,-0.216179,0.037992
3.290090,-0.149133,0.027173,0.065165,-0.019003,0.101529,-0.022955,-0.215846,0.037863
3.291780,-0.148952,0.027100,0.065082,-0.018952,0.101400,-0.022893,-0.215582,0.037761
3.292790,-0.148843,0.027056,0.065032,-0.018921,0.101322,-0.022855,-0.215423,0.037699
3.293280,-0.148790,0.027034,0.065008,-0.018906,0.101285,-0.022836,-0.215346,0.037669
3.294300,-0.148681,0.026990,0.064958,-0.018875,0.101207,-0.022799,-0.215188,0.037608
3.295980,-0.148501,0.026918,0.064876,-0.018823,0.101079,-0.022736,-0.214925,0.037506
3.298100,-0.148274,0.026827,0.064772,-0.018759,0.100918,-0.022658,-0.214595,0.037379
3.300380,-0.148032,0.026729,0.064660,-0.018690,0.100745,-0.022575,-0.214241,0.037243
3.302500,-0.147806,0.026639,0.064557,-0.018627,0.100584,-0.022497,-0.213912,0.037117
3.304180,-0.147627,0.026568,0.064475,-0.018576,0.100457,-0.022436,-0.213652,0.037017
3.305190,-0.147519,0.026524,0.064426,-0.018546,0.100381,-0.022399,-0.213495,0.036957
3.305690,-0.147467,0.026504,0.064402,-0.018531,0.100344,-0.022381,-0.213419,0.036928
3.306700,-0.147360,0.026461,0.064353,-0.018501,0.100267,-0.022344,-0.213263,0.036868
3.308380,-0.147182,0.026390,0.064271,-0.018451,0.100141,-0.022283,-0.213004,0.036769
3.310500,-0.146958,0.026301,0.064169,-0.018388,0.099981,-0.022207,-0.212677,0.036644
3.312780,-0.146718,0.026206,0.064059,-0.018321,0.099811,-0.022125,-0.212328,0.036511
3.314900,-0.146495,0.026117,0.063957,-0.018259,0.099652,-0.022049,-0.212003,0.036388
3.316580,-0.146319,0.026048,0.063876,-0.018209,0.099527,-0.021989,-0.211746,0.036290
3.317600,-0.146212,0.026006,0.063827,-0.018180,0.099451,-0.021953,-0.211592,0.036232
3.318090,-0.146161,0.025985,0.063804,-0.018165,0.099414,-0.021936,-0.211517,0.036203
3.319100,-0.146055,0.025944,0.063755,-0.018136,0.099339,-0.021900,-0.211362,0.036145
3.320780,-0.145879,0.025874,0.063675,-0.018087,0.099214,-0.021841,-0.211106,0.036048
3.322910,-0.145658,0.025787,0.063573,-0.018025,0.099057,-0.021766,-0.210784,0.035926
3.325180,-0.145421,0.025694,0.063465,-0.017960,0.098888,-0.021686,-0.210439,0.035796
3.327300,-0.145201,0.025608,0.063364,-0.017899,0.098732,-0.021612,-0.210119,0.035676
3.328980,-0.145027,0.025540,0.063284,-0.017851,0.098608,-0.021554,-0.209865,0.035581
3.330000,-0.144922,0.025499,0.063236,-0.017822,0.098533,-0.021518,-0.209712,0.035523
3.330490,-0.144871,0.025479,0.063213,-0.017808,0.098497,-0.021501,-0.209638,0.035495
3.331510,-0.144766,0.025438,0.063165,-0.017779,0.098422,-0.021466,-0.209485,0.035438
3.333190,-0.144592,0.025371,0.063085,-0.017731,0.098299,-0.021408,-0.209233,0.035344
3.335310,-0.144374,0.025285,0.062985,-0.017671,0.098144,-0.021335,-0.208915,0.035225
3.337580,-0.144140,0.025195,0.062878,-0.017607,0.097978,-0.021257,-0.208574,0.035098
3.339710,-0.143923,0.025110,0.062778,-0.017548,0.097823,-0.021185,-0.208257,0.034980
3.341390,-0.143751,0.025044,0.062700,-0.017501,0.097701,-0.021128,-0.208007,0.034887
3.342400,-0.143647,0.025004,0.062652,-0.017473,0.097627,-0.021094,-0.207856,0.034831
3.342890,-0.143597,0.024984,0.062629,-0.017459,0.097591,-0.021077,-0.207783,0.034804
3.343910,-0.143493,0.024944,0.062581,-0.017431,0.097518,-0.021043,-0.207632,0.034748
3.345590,-0.143322,0.024878,0.062503,-0.017384,0.097396,-0.020986,-0.207383,0.034656
3.347710,-0.143106,0.024795,0.062404,-0.017326,0.097243,-0.020915,-0.207069,0.034540
3.349990,-0.142875,0.024706,0.062298,-0.017263,0.097079,-0.020839,-0.206732,0.034416
3.352110,-0.142660,0.024624,0.062200,-0.017205,0.096926,-0.020768,-0.206420,0.034301
3.353790,-0.142490,0.024559,0.062122,-0.017159,0.096805,-0.020712,-0.206172,0.034210
3.354800,-0.142388,0.024520,0.062075,-0.017131,0.096733,-0.020679,-0.206023,0.034155
3.355300,-0.142338,0.024501,0.062052,-0.017118,0.096697,-0.020663,-0.205951,0.034129
3.356310,-0.142236,0.024462,0.062005,-0.017090,0.096625,-0.020629,-0.205802,0.034074
3.357990,-0.142067,0.024397,0.061928,-0.017045,0.096504,-0.020574,-0.205556,0.033984
3.360110,-0.141854,0.024316,0.061830,-0.016987,0.096353,-0.020504,-0.205246,0.033870
3.362390,-0.141626,0.024229,0.061726,-0.016926,0.096191,-0.020430,-0.204914,0.033749
3.364510,-0.141414,0.024149,0.061629,-0.016870,0.096041,-0.020361,-0.204605,0.033637
3.366190,-0.141246,0.024085,0.061552,-0.016825,0.095921,-0.020306,-0.204361,0.033548
3.367210,-0.141145,0.024047,0.061505,-0.016798,0.095850,-0.020273,-0.204214,0.033495
3.367700,-0.141096,0.024029,0.061483,-0.016785,0.095815,-0.020258,-0.204142,0.033469
3.368710,-0.140995,0.023990,0.061436,-0.016758,0.095743,-0.020225,-0.203995,0.033415
3.370400,-0.140828,0.023927,0.061360,-0.016713,0.095624,-0.020171,-0.203752,0.033327
3.372520,-0.140617,0.023848,0.061263,-0.016657,0.095475,-0.020103,-0.203446,0.033216
3.374790,-0.140392,0.023763,0.061160,-0.016598,0.095315,-0.020030,-0.203118,0.033098
3.376910,-0.140182,0.023685,0.061064,-0.016542,0.095166,-0.019963,-0.202813,0.032988
3.378600,-0.140017,0.023622,0.060988,-0.016498,0.095048,-0.019910,-0.202572,0.032901
3.379610,-0.139917,0.023585,0.060942,-0.016472,0.094978,-0.019878,-0.202427,0.032849
3.380100,-0.139868,0.023567,0.060920,-0.016459,0.094943,-0.019862,-0.202356,0.032824
3.381120,-0.139768,0.023529,0.060874,-0.016433,0.094872,-0.019830,-0.202211,0.032772
3.382800,-0.139603,0.023468,0.060799,-0.016389,0.094755,-0.019777,-0.201971,0.032685
3.384920,-0.139396,0.023390,0.060704,-0.016335,0.094608,-0.019711,-0.201668,0.032577
3.387200,-0.139173,0.023307,0.060602,-0.016276,0.094450,-0.019640,-0.201345,0.032462
3.389320,-0.138966,0.023231,0.060507,-0.016222,0.094303,-0.019574,-0.201043,0.032354
3.391000,-0.138802,0.023170,0.060432,-0.016179,0.094187,-0.019522,-0.200805,0.032269
3.392010,-0.138704,0.023133,0.060386,-0.016153,0.094117,-0.019491,-0.200662,0.032218
3.392510,-0.138656,0.023116,0.060365,-0.016141,0.094083,-0.019476,-0.200592,0.032193
3.393520,-0.138557,0.023079,0.060319,-0.016115,0.094013,-0.019444,-0.200449,0.032143
3.395200,-0.138394,0.023019,0.060245,-0.016073,0.093897,-0.019393,-0.200211,0.032058
3.397320,-0.138189,0.022943,0.060151,-0.016019,0.093752,-0.019328,-0.199913,0.031953
3.399600,-0.137969,0.022862,0.060050,-0.015962,0.093596,-0.019259,-0.199593,0.031839
3.401720,-0.137765,0.022787,0.059956,-0.015909,0.093451,-0.019194,-0.199296,0.031735
3.403400,-0.137603,0.022728,0.059882,-0.015867,0.093336,-0.019144,-0.199060,0.031652
3.404420,-0.137506,0.022692,0.059837,-0.015842,0.093267,-0.019113,-0.198919,0.031602
3.404910,-0.137458,0.022675,0.059816,-0.015830,0.093233,-0.019098,-0.198850,0.031578
3.405920,-0.137361,0.022639,0.059771,-0.015805,0.093164,-0.019068,-0.198708,0.031528
3.407600,-0.137200,0.022580,0.059697,-0.015763,0.093050,-0.019017,-0.198474,0.031446
3.409730,-0.136997,0.022506,0.059604,-0.015711,0.092906,-0.018954,-0.198179,0.031342
3.412000,-0.136780,0.022427,0.059505,-0.015655,0.092752,-0.018886,-0.197863,0.031232
3.414120,-0.136578,0.022353,0.059412,-0.015603,0.092609,-0.018823,-0.197570,0.031129
3.415800,-0.136419,0.022295,0.059339,-0.015563,0.092496,-0.018774,-0.197337,0.031048
3.416820,-0.136322,0.022260,0.059295,-0.015538,0.092427,-0.018744,-0.197197,0.030999
3.417310,-0.136276,0.022244,0.059273,-0.015526,0.092394,-0.018729,-0.197130,0.030975
3.418330,-0.136180,0.022209,0.059229,-0.015501,0.092326,-0.018699,-0.196990,0.030927
3.420010,-0.136021,0.022151,0.059156,-0.015461,0.092214,-0.018650,-0.196758,0.030846
3.422130,-0.135820,0.022079,0.059065,-0.015410,0.092072,-0.018588,-0.196467,0.030745
3.424400,-0.135606,0.022001,0.058966,-0.015355,0.091920,-0.018522,-0.196155,0.030637
3.426530,-0.135406,0.021930,0.058875,-0.015305,0.091778,-0.018461,-0.195865,0.030537
3.428210,-0.135249,0.021873,0.058803,-0.015265,0.091666,-0.018412,-0.195636,0.030458
3.429220,-0.135154,0.021839,0.058759,-0.015241,0.091599,-0.018383,-0.195497,0.030410
3.429710,-0.135107,0.021822,0.058738,-0.015229,0.091566,-0.018369,-0.195430,0.030387
3.430730,-0.135013,0.021788,0.058694,-0.015205,0.091499,-0.018340,-0.195292,0.030339
3.432410,-0.134855,0.021732,0.058622,-0.015165,0.091388,-0.018291,-0.195064,0.030261
3.434530,-0.134658,0.021661,0.058532,-0.015116,0.091247,-0.018231,-0.194776,0.030162
3.436810,-0.134446,0.021586,0.058435,-0.015062,0.091097,-0.018166,-0.194468,0.030056
3.438930,-0.134249,0.021515,0.058344,-0.015013,0.090958,-0.018106,-0.194182,0.029958
3.440610,-0.134093,0.021460,0.058273,-0.014974,0.090847,-0.018059,-0.193955,0.029881
3.441620,-0.133999,0.021426,0.058230,-0.014950,0.090781,-0.018030,-0.193818,0.029834
3.442120,-0.133953,0.021410,0.058209,-0.014939,0.090748,-0.018016,-0.193752,0.029812
3.443130,-0.133860,0.021377,0.058166,-0.014915,0.090682,-0.017988,-0.193616,0.029765
3.444810,-0.133705,0.021322,0.058095,-0.014877,0.090572,-0.017941,-0.193390,0.029688
3.446930,-0.133509,0.021253,0.058005,-0.014828,0.090433,-0.017882,-0.193106,0.029592
3.449210,-0.133300,0.021179,0.057909,-0.014776,0.090285,-0.017819,-0.192802,0.029489
3.451330,-0.133105,0.021110,0.057820,-0.014727,0.090148,-0.017760,-0.192519,0.029393
3.453010,-0.132951,0.021056,0.057750,-0.014689,0.090038,-0.017714,-0.192295,0.029317
3.454030,-0.132859,0.021023,0.057707,-0.014666,0.089973,-0.017686,-0.192160,0.029271
3.454520,-0.132814,0.021007,0.057686,-0.014655,0.089941,-0.017672,-0.192095,0.029249
3.455530,-0.132721,0.020975,0.057644,-0.014632,0.089875,-0.017644,-0.191960,0.029204
3.457220,-0.132568,0.020921,0.057574,-0.014594,0.089767,-0.017598,-0.191737,0.029129
3.459340,-0.132375,0.020853,0.057485,-0.014546,0.089630,-0.017540,-0.191456,0.029034
3.461610,-0.132168,0.020781,0.057390,-0.014495,0.089484,-0.017479,-0.191156,0.028934
3.463730,-0.131976,0.020714,0.057302,-0.014448,0.089347,-0.017421,-0.190876,0.028840
3.465420,-0.131824,0.020661,0.057232,-0.014411,0.089240,-0.017376,-0.190655,0.028766
3.466430,-0.131732,0.020629,0.057190,-0.014388,0.089175,-0.017349,-0.190522,0.028721
3.466920,-0.131687,0.020614,0.057170,-0.014377,0.089143,-0.017336,-0.190457,0.028700
3.467940,-0.131596,0.020582,0.057128,-0.014355,0.089079,-0.017308,-0.190324,0.028655
3.469620,-0.131444,0.020529,0.057059,-0.014318,0.088971,-0.017263,-0.190104,0.028582
3.471740,-0.131254,0.020463,0.056971,-0.014271,0.088836,-0.017207,-0.189827,0.028489
3.474020,-0.131050,0.020392,0.056878,-0.014221,0.088692,-0.017146,-0.189530,0.028391
3.476140,-0.130860,0.020327,0.056791,-0.014175,0.088557,-0.017090,-0.189254,0.028299
3.477820,-0.130709,0.020275,0.056722,-0.014139,0.088451,-0.017046,-0.189036,0.028227
3.478830,-0.130619,0.020244,0.056680,-0.014117,0.088387,-0.017019,-0.188904,0.028183
3.479330,-0.130575,0.020228,0.056660,-0.014106,0.088356,-0.017007,-0.188840,0.028162
3.480340,-0.130485,0.020197,0.056619,-0.014084,0.088292,-0.016980,-0.188709,0.028119
3.482020,-0.130335,0.020146,0.056550,-0.014048,0.088186,-0.016936,-0.188491,0.028047
3.484140,-0.130147,0.020081,0.056464,-0.014002,0.088053,-0.016881,-0.188217,0.027956
3.486420,-0.129945,0.020012,0.056371,-0.013954,0.087910,-0.016822,-0.187924,0.027860
3.488540,-0.129757,0.019948,0.056285,-0.013909,0.087777,-0.016767,-0.187652,0.027770
3.490220,-0.129609,0.019897,0.056217,-0.013873,0.087672,-0.016724,-0.187436,0.027700
3.491240,-0.129519,0.019867,0.056176,-0.013851,0.087609,-0.016698,-0.187306,0.027657
3.491730,-0.129476,0.019852,0.056156,-0.013841,0.087578,-0.016685,-0.187243,0.027636
3.492740,-0.129387,0.019821,0.056116,-0.013820,0.087515,-0.016659,-0.187113,0.027594
3.494420,-0.129239,0.019771,0.056048,-0.013784,0.087411,-0.016616,-0.186898,0.027524
3.496550,-0.129053,0.019708,0.055962,-0.013739,0.087279,-0.016562,-0.186628,0.027435
3.498820,-0.128853,0.019640,0.055871,-0.013692,0.087138,-0.016504,-0.186338,0.027341
3.500940,-0.128668,0.019578,0.055786,-0.013648,0.087007,-0.016451,-0.186069,0.027253
3.502620,-0.128521,0.019528,0.055719,-0.013613,0.086903,-0.016408,-0.185856,0.027184
3.503640,-0.128433,0.019498,0.055679,-0.013592,0.086841,-0.016383,-0.185727,0.027142
3.504130,-0.128390,0.019484,0.055659,-0.013581,0.086810,-0.016371,-0.185665,0.027122
3.505150,-0.128302,0.019454,0.055619,-0.013561,0.086748,-0.016345,-0.185537,0.027081
3.506830,-0.128156,0.019405,0.055552,-0.013526,0.086645,-0.016303,-0.185324,0.027012
3.508950,-0.127972,0.019343,0.055467,-0.013482,0.086515,-0.016250,-0.185057,0.026926
3.511220,-0.127775,0.019277,0.055377,-0.013436,0.086376,-0.016194,-0.184771,0.026833
3.513350,-0.127592,0.019215,0.055293,-0.013393,0.086246,-0.016142,-0.184505,0.026748
3.515030,-0.127447,0.019167,0.055227,-0.013358,0.086144,-0.016100,-0.184294,0.026680
3.516040,-0.127360,0.019138,0.055187,-0.013338,0.086082,-0.016075,-0.184168,0.026639
3.516530,-0.127318,0.019123,0.055167,-0.013328,0.086052,-0.016063,-0.184106,0.026620
3.517550,-0.127230,0.019094,0.055127,-0.013307,0.085990,-0.016038,-0.183979,0.026579
3.519230,-0.127086,0.019046,0.055061,-0.013274,0.085888,-0.015997,-0.183770,0.026512
3.521350,-0.126904,0.018986,0.054978,-0.013231,0.085760,-0.015946,-0.183506,0.026427
3.523630,-0.126710,0.018921,0.054889,-0.013185,0.085623,-0.015890,-0.183223,0.026337
3.525750,-0.126529,0.018861,0.054806,-0.013143,0.085495,-0.015839,-0.182960,0.026253
3.527430,-0.126386,0.018814,0.054740,-0.013110,0.085393,-0.015799,-0.182752,0.026187
3.528440,-0.126300,0.018785,0.054701,-0.013090,0.085333,-0.015775,-0.182627,0.026147
3.528940,-0.126258,0.018771,0.054682,-0.013080,0.085303,-0.015763,-0.182566,0.026128
3.529950,-0.126172,0.018743,0.054642,-0.013060,0.085242,-0.015738,-0.182441,0.026088
3.531630,-0.126029,0.018696,0.054577,-0.013027,0.085141,-0.015698,-0.182234,0.026022
3.533750,-0.125849,0.018636,0.054495,-0.012985,0.085015,-0.015648,-0.181973,0.025940
3.536030,-0.125657,0.018573,0.054407,-0.012941,0.084879,-0.015594,-0.181694,0.025851
3.538150,-0.125479,0.018514,0.054325,-0.012899,0.084753,-0.015544,-0.181434,0.025769
3.539830,-0.125337,0.018468,0.054260,-0.012866,0.084653,-0.015504,-0.181229,0.025705
3.540850,-0.125252,0.018440,0.054221,-0.012847,0.084593,-0.015480,-0.181105,0.025666
3.541340,-0.125211,0.018426,0.054202,-0.012837,0.084563,-0.015469,-0.181045,0.025647
3.542350,-0.125125,0.018399,0.054163,-0.012818,0.084503,-0.015445,-0.180921,0.025608
3.544040,-0.124985,0.018353,0.054099,-0.012785,0.084404,-0.015406,-0.180717,0.025544
3.546160,-0.124807,0.018295,0.054017,-0.012745,0.084278,-0.015356,-0.180459,0.025463
3.548430,-0.124617,0.018233,0.053930,-0.012701,0.084144,-0.015304,-0.180183,0.025376
3.550550,-0.124441,0.018175,0.053849,-0.012660,0.084020,-0.015255,-0.179927,0.025296
3.552240,-0.124301,0.018130,0.053785,-0.012629,0.083921,-0.015216,-0.179724,0.025233
