sqrt_s	ReOmega_11	ImOmega_11	ReOmega_12	ImOmega_12	ReOmega_21	ImOmega_21	ReOmega_22	ImOmega_22
1.12125	0.536923	1.11016	-0.778611	-0.600856	-0.448666	-0.995824	-0.266974	1.90953
1.12493	0.526165	1.11729	-0.764598	-0.604246	-0.441999	-0.987885	-0.266385	1.89067
1.12707	0.519923	1.12138	-0.756584	-0.606187	-0.438206	-0.98342	-0.266085	1.87998
1.13075	0.509226	1.12831	-0.743052	-0.609469	-0.431825	-0.976014	-0.265646	1.86211
1.13443	0.498551	1.13513	-0.729796	-0.612693	-0.425615	-0.96892	-0.265289	1.84481
1.13657	0.492345	1.13905	-0.7222	-0.614543	-0.422076	-0.964929	-0.265118	1.835
1.14025	0.481686	1.1457	-0.709345	-0.617676	-0.416111	-0.958306	-0.264889	1.81856
1.14393	0.471024	1.15225	-0.696721	-0.62076	-0.410293	-0.951961	-0.264732	1.80262
1.14607	0.464812	1.15602	-0.689471	-0.622532	-0.406971	-0.948392	-0.264672	1.79357
1.14975	0.454123	1.16242	-0.677178	-0.625538	-0.401364	-0.942468	-0.264627	1.77839
1.15343	0.443405	1.16874	-0.665075	-0.6285	-0.395882	-0.936795	-0.264644	1.76365
1.15557	0.437149	1.17237	-0.658111	-0.630202	-0.392746	-0.933604	-0.264683	1.75527
1.15925	0.426365	1.17855	-0.646279	-0.633094	-0.387444	-0.928311	-0.264799	1.7412
1.16293	0.415526	1.18465	-0.6346	-0.635945	-0.382248	-0.923246	-0.264972	1.72752
1.16507	0.409189	1.18816	-0.627868	-0.637585	-0.37927	-0.9204	-0.265097	1.71973
1.16875	0.398246	1.19413	-0.616407	-0.640371	-0.374225	-0.915681	-0.265358	1.70665
1.17243	0.387225	1.20002	-0.605067	-0.643117	-0.369269	-0.911172	-0.26567	1.69392
1.17457	0.380771	1.20342	-0.598519	-0.644696	-0.366423	-0.908641	-0.265875	1.68667
1.17825	0.369608	1.20918	-0.587349	-0.647378	-0.361593	-0.904452	-0.266267	1.67447
1.18193	0.358343	1.21486	-0.576273	-0.65002	-0.356835	-0.900456	-0.266705	1.66258
1.18407	0.351737	1.21813	-0.569864	-0.651538	-0.354097	-0.898218	-0.266981	1.65581
1.18775	0.340294	1.22368	-0.558915	-0.654114	-0.349441	-0.894521	-0.267491	1.64441
1.19143	0.328727	1.22914	-0.548033	-0.656648	-0.344842	-0.891007	-0.268044	1.63329
1.19357	0.321936	1.23228	-0.541727	-0.658103	-0.342188	-0.889047	-0.268385	1.62695
1.19725	0.310157	1.23759	-0.530935	-0.66057	-0.337667	-0.885819	-0.269003	1.61628
1.20093	0.298236	1.24282	-0.520188	-0.662997	-0.333182	-0.882779	-0.26966	1.60588
1.20307	0.291229	1.24582	-0.513946	-0.664406	-0.330576	-0.8811	-0.270065	1.59995
1.20675	0.27905	1.2509	-0.503217	-0.666775	-0.326091	-0.878331	-0.270813	1.58997
1.21043	0.266689	1.25588	-0.492486	-0.669096	-0.321606	-0.875714	-0.27162	1.58023
1.21257	0.259405	1.25871	-0.486232	-0.670404	-0.318992	-0.874245	-0.272118	1.57465
1.21625	0.246735	1.26349	-0.475479	-0.672609	-0.314502	-0.871832	-0.273014	1.56526
1.21993	0.233859	1.26814	-0.464704	-0.674725	-0.310009	-0.86954	-0.273963	1.55607
1.22207	0.226267	1.27077	-0.458423	-0.675913	-0.30739	-0.868261	-0.274539	1.55081
1.22575	0.213048	1.27517	-0.447609	-0.677876	-0.30289	-0.866148	-0.275565	1.54193
1.22943	0.199606	1.2794	-0.436765	-0.679733	-0.298383	-0.864149	-0.276635	1.53323
1.23157	0.191676	1.28177	-0.430438	-0.680756	-0.295755	-0.863028	-0.277279	1.52825
1.23525	0.177866	1.28569	-0.41954	-0.682423	-0.291234	-0.861191	-0.278415	1.51984
1.23893	0.163816	1.28941	-0.408605	-0.683959	-0.286702	-0.859451	-0.279589	1.5116
1.24107	0.155528	1.29146	-0.402223	-0.684784	-0.284055	-0.858485	-0.280289	1.50687
1.24475	0.14109	1.2948	-0.391227	-0.686092	-0.2795	-0.856893	-0.281519	1.49888
1.24843	0.126405	1.29788	-0.38019	-0.687242	-0.274925	-0.855402	-0.282781	1.49106
1.25057	0.11774	1.29954	-0.373749	-0.687833	-0.27225	-0.854564	-0.283531	1.48657
1.25425	0.102656	1.30217	-0.362648	-0.688714	-0.267639	-0.853212	-0.284841	1.47898
1.25793	0.0873163	1.30447	-0.351508	-0.689414	-0.262998	-0.851937	-0.28618	1.47155
1.26007	0.0782754	1.30566	-0.345007	-0.689723	-0.260281	-0.851246	-0.286973	1.46729
1.26375	0.0625359	1.30741	-0.333808	-0.690108	-0.255589	-0.8501	-0.288353	1.46008
1.26743	0.0465515	1.30879	-0.322576	-0.690271	-0.250855	-0.849059	-0.289761	1.45303
1.26957	0.0371336	1.30937	-0.316025	-0.690267	-0.248074	-0.848461	-0.290592	1.44899
1.27325	0.0207642	1.31009	-0.304749	-0.690061	-0.243267	-0.84754	-0.29204	1.44216
1.27693	0.00416274	1.3103	-0.293449	-0.689619	-0.238394	-0.846679	-0.293508	1.43548
1.27907	-0.00560438	1.31024	-0.286876	-0.689203	-0.23554	-0.84623	-0.294398	1.43168
1.28275	-0.0225469	1.30962	-0.27555	-0.688342	-0.230553	-0.845494	-0.295896	1.42521
1.28643	-0.0397067	1.30852	-0.26426	-0.687115	-0.225523	-0.844827	-0.297486	1.41898
1.28857	-0.0496999	1.3074	-0.257588	-0.686425	-0.222417	-0.844583	-0.298252	1.41519
1.29225	-0.0671697	1.30533	-0.246381	-0.684599	-0.217292	-0.843927	-0.29999	1.40935
1.29593	-0.0845108	1.3021	-0.234855	-0.682925	-0.21162	-0.843852	-0.301206	1.40292
1.29807	-0.0953217	1.30086	-0.229156	-0.680344	-0.209304	-0.842383	-0.303476	1.40142
1.30175	-0.112123	1.29546	-0.216982	-0.67896	-0.20245	-0.843447	-0.303609	1.39377
1.30543	-0.129013	1.29195	-0.205961	-0.672828	-0.196245	-0.840023	-0.305248	1.39283
1.30757	-0.139954	1.28726	-0.201807	-0.672972	-0.194562	-0.841835	-0.309403	1.38646
1.31125	-0.155904	1.2808	-0.191091	-0.669477	-0.187923	-0.841108	-0.310952	1.38103
1.31493	-0.171658	1.27399	-0.181115	-0.665707	-0.18163	-0.840298	-0.313267	1.37564
1.31707	-0.18063	1.26975	-0.17548	-0.663463	-0.177978	-0.839663	-0.314718	1.37257
1.32075	-0.195695	1.26229	-0.166051	-0.659418	-0.171684	-0.83862	-0.317321	1.36724
1.32443	-0.21031	1.2544	-0.15691	-0.655269	-0.165378	-0.837373	-0.320026	1.36194
1.32657	-0.218617	1.24974	-0.15172	-0.652781	-0.161703	-0.836666	-0.321638	1.35883
1.33025	-0.23253	1.24136	-0.143012	-0.648458	-0.155384	-0.835231	-0.324471	1.35353
1.33393	-0.246015	1.23277	-0.134564	-0.64403	-0.149069	-0.833731	-0.327367	1.34821
1.33607	-0.253664	1.22762	-0.12976	-0.641435	-0.145401	-0.832766	-0.329079	1.34513
1.33975	-0.266477	1.21866	-0.121704	-0.636891	-0.139103	-0.831094	-0.33206	1.3398
1.34343	-0.278875	1.20947	-0.113881	-0.632299	-0.132827	-0.829283	-0.335084	1.33447
1.34557	-0.285907	1.20407	-0.109435	-0.629595	-0.129185	-0.828217	-0.336861	1.33135
1.34925	-0.297667	1.19461	-0.101972	-0.624927	-0.12295	-0.826252	-0.339944	1.32601
1.35293	-0.309038	1.18503	-0.0947261	-0.620215	-0.116748	-0.824213	-0.343054	1.32064
1.35507	-0.315478	1.17938	-0.0906052	-0.617465	-0.113156	-0.82297	-0.344877	1.31753
1.35875	-0.326246	1.16959	-0.0836897	-0.612706	-0.107012	-0.820791	-0.348025	1.31214
1.36243	-0.336643	1.1597	-0.076973	-0.607931	-0.100912	-0.818513	-0.351191	1.30676
1.36457	-0.34253	1.15391	-0.0731538	-0.605142	-0.0973813	-0.817162	-0.35304	1.30361
1.36825	-0.352359	1.14388	-0.0667413	-0.600344	-0.0913529	-0.814757	-0.356227	1.29821
1.37193	-0.361842	1.1338	-0.0605133	-0.595536	-0.0853738	-0.812282	-0.359422	1.29278
1.37407	-0.367204	1.1279	-0.0569706	-0.592738	-0.0819184	-0.810803	-0.361285	1.28963
1.37775	-0.376154	1.11773	-0.051023	-0.587925	-0.0760212	-0.808213	-0.364488	1.28419
1.38143	-0.384777	1.10752	-0.045245	-0.583116	-0.0701799	-0.805548	-0.367693	1.27873
1.38357	-0.389651	1.10157	-0.0419584	-0.580319	-0.0668058	-0.803972	-0.369557	1.27556
1.38725	-0.397774	1.09131	-0.0364391	-0.575519	-0.061054	-0.801203	-0.372759	1.27009
1.39093	-0.405594	1.08105	-0.0310768	-0.570728	-0.0553613	-0.798375	-0.375955	1.26461
1.39307	-0.410008	1.07508	-0.0280261	-0.567947	-0.052076	-0.796701	-0.377812	1.26141
1.39675	-0.417361	1.06481	-0.0229028	-0.563177	-0.0464786	-0.793778	-0.380995	1.25591
1.40043	-0.424429	1.05455	-0.0179243	-0.558424	-0.0409436	-0.790799	-0.384168	1.2504
1.40257	-0.428415	1.04858	-0.0150919	-0.555666	-0.037751	-0.789042	-0.386009	1.24719
1.40625	-0.435048	1.03835	-0.0103343	-0.550941	-0.0323156	-0.785979	-0.389162	1.24167
1.40993	-0.441416	1.02813	-0.00571086	-0.546238	-0.0269445	-0.782866	-0.3923	1.23613
1.41207	-0.445003	1.0222	-0.0030801	-0.543512	-0.0238483	-0.781034	-0.394119	1.23291
1.41575	-0.450965	1.01203	0.001339	-0.538845	-0.0185796	-0.777846	-0.397229	1.22736
1.41943	-0.456681	1.00191	0.00563404	-0.534203	-0.0133769	-0.774614	-0.400321	1.2218
1.42157	-0.459897	0.99603	0.00807805	-0.531513	-0.0103791	-0.772715	-0.402111	1.21856
1.42525	-0.465236	0.985967	0.0121838	-0.526913	-0.00528073	-0.769417	-0.40517	1.21299
1.42893	-0.470346	0.975953	0.0161746	-0.52234	-0.000249039	-0.76608	-0.408207	1.20741
1.43107	-0.473217	0.97015	0.0184457	-0.519692	0.00264877	-0.764121	-0.409963	1.20416
1.43475	-0.477977	0.960219	0.0222611	-0.515165	0.00757494	-0.760726	-0.412962	1.19857
1.43843	-0.482524	0.950345	0.0259698	-0.510667	0.012434	-0.757296	-0.415936	1.19298
1.44057	-0.485076	0.944627	0.0280804	-0.508064	0.0152312	-0.755286	-0.417655	1.18972
1.44425	-0.489299	0.93485	0.0316265	-0.503615	0.0199843	-0.751805	-0.420587	1.18411
1.44793	-0.493324	0.925138	0.0350735	-0.499198	0.0246703	-0.748294	-0.423491	1.1785
1.45007	-0.495579	0.919517	0.0370352	-0.496642	0.0273668	-0.746239	-0.425169	1.17524
1.45375	-0.499304	0.909911	0.0403311	-0.492276	0.0319469	-0.742684	-0.428028	1.16962
1.45743	-0.502847	0.900376	0.0435351	-0.487942	0.0364603	-0.739104	-0.430857	1.164
1.45957	-0.504827	0.89486	0.0453584	-0.485435	0.0390564	-0.737009	-0.43249	1.16073
1.46325	-0.508092	0.88544	0.0484219	-0.481154	0.0434645	-0.733391	-0.435271	1.15511
1.46693	-0.511188	0.876095	0.0513998	-0.476906	0.0478063	-0.729751	-0.438021	1.14948
1.46907	-0.512914	0.870692	0.0530945	-0.47445	0.0503029	-0.727624	-0.439606	1.14621
1.47275	-0.515752	0.861468	0.0559417	-0.470255	0.0545405	-0.723952	-0.442305	1.14058
1.47643	-0.518435	0.852323	0.0587093	-0.466095	0.0587125	-0.720262	-0.444971	1.13495
1.47857	-0.519926	0.847038	0.0602842	-0.46369	0.0611107	-0.718106	-0.446507	1.13167
1.48225	-0.522371	0.838019	0.0629301	-0.459584	0.0651798	-0.71439	-0.44912	1.12604
1.48593	-0.524672	0.829081	0.0655018	-0.455512	0.0691843	-0.710658	-0.451699	1.12041
1.48807	-0.525947	0.823917	0.0669651	-0.453158	0.0714854	-0.70848	-0.453185	1.11714
1.49175	-0.528028	0.815109	0.0694234	-0.449141	0.0753886	-0.704727	-0.455709	1.11151
1.49543	-0.529977	0.806383	0.0718124	-0.445158	0.0792283	-0.700963	-0.458198	1.10588
1.49757	-0.531051	0.801343	0.0731716	-0.442856	0.081434	-0.698767	-0.459631	1.10261
1.50125	-0.532797	0.79275	0.0754548	-0.438927	0.0851741	-0.694985	-0.462064	1.09699
1.50493	-0.534421	0.78424	0.0776734	-0.435032	0.088852	-0.691195	-0.464462	1.09137
1.50707	-0.535311	0.779326	0.0789355	-0.432782	0.0909641	-0.688985	-0.465841	1.0881
1.51075	-0.536748	0.77095	0.0810553	-0.428942	0.0945443	-0.685183	-0.468182	1.08249
1.51443	-0.538073	0.762658	0.0831147	-0.425135	0.0980636	-0.681373	-0.470486	1.07688
1.51657	-0.538793	0.757871	0.0842861	-0.422936	0.100084	-0.679154	-0.471811	1.07362
1.52025	-0.539945	0.749712	0.0862533	-0.419183	0.103508	-0.675337	-0.474057	1.06802
1.52393	-0.540994	0.741638	0.0881639	-0.415465	0.106872	-0.671515	-0.476267	1.06243
1.52607	-0.541557	0.736978	0.0892505	-0.413316	0.108803	-0.66929	-0.477536	1.05917
1.52975	-0.542448	0.729038	0.0910748	-0.40965	0.112074	-0.665464	-0.479688	1.05359
1.53343	-0.543242	0.721181	0.0928464	-0.406018	0.115287	-0.661636	-0.481802	1.04801
1.53557	-0.543662	0.716648	0.0938536	-0.403919	0.11713	-0.659408	-0.483016	1.04477
1.53925	-0.544311	0.708924	0.0955444	-0.400339	0.120252	-0.655579	-0.485072	1.0392
1.54293	-0.544873	0.701284	0.0971857	-0.396792	0.123318	-0.651751	-0.487091	1.03365
1.54507	-0.54516	0.696876	0.0981186	-0.394743	0.125076	-0.649523	-0.488249	1.03042
1.54875	-0.545588	0.689367	0.0996843	-0.391248	0.128053	-0.645696	-0.490209	1.02487
1.55243	-0.545935	0.681941	0.101204	-0.387785	0.130974	-0.641872	-0.492132	1.01934
1.55457	-0.546101	0.677657	0.102067	-0.385784	0.13265	-0.639648	-0.493235	1.01612
1.55825	-0.546326	0.670361	0.103515	-0.382372	0.135485	-0.635828	-0.495099	1.0106
1.56193	-0.546476	0.663146	0.10492	-0.378992	0.138267	-0.632013	-0.496927	1.0051
1.56407	-0.54653	0.658984	0.105719	-0.377039	0.139862	-0.629795	-0.497973	1.00189
1.56775	-0.546568	0.651897	0.107057	-0.373709	0.14256	-0.625987	-0.499743	0.996404
1.57143	-0.546538	0.644889	0.108355	-0.370409	0.145207	-0.622184	-0.501475	0.990924
1.57357	-0.54649	0.640848	0.109092	-0.368504	0.146723	-0.619975	-0.502467	0.98774
1.57725	-0.546357	0.633967	0.110327	-0.365253	0.149288	-0.616182	-0.504141	0.982279
1.58093	-0.546162	0.627164	0.111524	-0.362034	0.151803	-0.612397	-0.505779	0.97683
1.58307	-0.546021	0.62324	0.112204	-0.360174	0.153244	-0.610198	-0.506716	0.973665
1.58675	-0.545731	0.61656	0.113343	-0.357002	0.15568	-0.606425	-0.508296	0.968237
1.59043	-0.545384	0.609957	0.114446	-0.35386	0.158067	-0.60266	-0.509841	0.962822
1.59257	-0.545157	0.60615	0.115071	-0.352046	0.159434	-0.600473	-0.510723	0.959677
1.59625	-0.544724	0.599667	0.116119	-0.348951	0.161745	-0.596723	-0.512211	0.954284
1.59993	-0.544239	0.59326	0.117133	-0.345886	0.164009	-0.592982	-0.513663	0.948906
1.60207	-0.543934	0.589566	0.117708	-0.344115	0.165305	-0.59081	-0.514492	0.945782
1.60575	-0.54337	0.583276	0.118671	-0.341096	0.167495	-0.587085	-0.515887	0.940426
1.60943	-0.542759	0.577061	0.119601	-0.338105	0.169639	-0.583371	-0.517248	0.935086
1.61157	-0.542382	0.573477	0.120129	-0.336378	0.170866	-0.581215	-0.518024	0.931985
1.61525	-0.541699	0.567376	0.121011	-0.333432	0.172939	-0.577519	-0.51933	0.926669
1.61893	-0.540972	0.561346	0.121863	-0.330514	0.174968	-0.573835	-0.5206	0.921369
1.62107	-0.54053	0.55787	0.122346	-0.328829	0.176128	-0.571696	-0.521324	0.918292
1.62475	-0.539739	0.551953	0.123153	-0.325955	0.178088	-0.568031	-0.522541	0.913018
1.62843	-0.538907	0.546106	0.123932	-0.323109	0.180005	-0.564379	-0.523723	0.907761
1.63057	-0.538406	0.542734	0.124372	-0.321465	0.181102	-0.562259	-0.524396	0.904709
1.63425	-0.537515	0.536996	0.125108	-0.318662	0.182952	-0.558627	-0.525525	0.899478
1.63793	-0.536588	0.531326	0.125818	-0.315885	0.184762	-0.555009	-0.526621	0.894265
1.64007	-0.536033	0.528057	0.126219	-0.314281	0.185796	-0.55291	-0.527243	0.891239
1.64375	-0.535052	0.522493	0.126888	-0.311547	0.187541	-0.549314	-0.528287	0.886054
1.64743	-0.534039	0.516994	0.127533	-0.308838	0.189247	-0.545732	-0.529297	0.880887
1.64957	-0.533435	0.513825	0.127896	-0.307274	0.190221	-0.543654	-0.529871	0.877888
1.65325	-0.532373	0.50843	0.128503	-0.304607	0.191865	-0.540095	-0.53083	0.87275
1.65693	-0.531281	0.503099	0.129086	-0.301965	0.19347	-0.536551	-0.531757	0.867631
1.65907	-0.530633	0.500026	0.129415	-0.300439	0.194387	-0.534495	-0.532283	0.86466
1.66275	-0.529497	0.494796	0.129962	-0.297837	0.195932	-0.530975	-0.53316	0.85957
1.66643	-0.528335	0.489628	0.130488	-0.29526	0.197441	-0.52747	-0.534006	0.8545
1.66857	-0.527646	0.486648	0.130783	-0.293771	0.198302	-0.525438	-0.534484	0.851558
1.67225	-0.526444	0.481577	0.131275	-0.291233	0.199753	-0.521958	-0.535281	0.846518
1.67593	-0.525218	0.476567	0.131746	-0.288719	0.201169	-0.518494	-0.536047	0.841499
1.67807	-0.524493	0.473679	0.132011	-0.287268	0.201977	-0.516486	-0.536479	0.838586
1.68175	-0.523231	0.468763	0.13245	-0.284792	0.203337	-0.513048	-0.537198	0.833598
1.68543	-0.521948	0.463906	0.13287	-0.28234	0.204663	-0.509626	-0.537887	0.82863
1.68757	-0.521191	0.461106	0.133106	-0.280924	0.20542	-0.507642	-0.538274	0.825748
1.69125	-0.519875	0.45634	0.133496	-0.278509	0.206693	-0.504247	-0.538917	0.820812
1.69493	-0.51854	0.451631	0.133868	-0.276117	0.207933	-0.500868	-0.53953	0.815897
1.69707	-0.517754	0.448917	0.134076	-0.274736	0.208639	-0.49891	-0.539874	0.813046
1.70075	-0.516391	0.444297	0.13442	-0.27238	0.209828	-0.495558	-0.540442	0.808164
1.70443	-0.515009	0.439732	0.134746	-0.270047	0.210986	-0.492224	-0.540981	0.803303
1.70657	-0.514198	0.4371	0.134928	-0.2687	0.211645	-0.490291	-0.541283	0.800483
1.71025	-0.512791	0.432621	0.135228	-0.266402	0.212753	-0.486984	-0.541778	0.795655
1.71393	-0.51137	0.428196	0.135512	-0.264126	0.213831	-0.483694	-0.542247	0.790849
1.71607	-0.510535	0.425645	0.13567	-0.262812	0.214444	-0.481787	-0.542507	0.788062
1.71975	-0.509091	0.421302	0.135929	-0.260571	0.215475	-0.478526	-0.542932	0.783289
1.72343	-0.507633	0.417012	0.136172	-0.258351	0.216476	-0.475281	-0.543331	0.778539
1.72557	-0.506778	0.414538	0.136307	-0.257069	0.217046	-0.473401	-0.543551	0.775784
1.72925	-0.5053	0.410329	0.136527	-0.254882	0.218002	-0.470185	-0.543908	0.771068
1.73293	-0.50381	0.406169	0.136733	-0.252717	0.21893	-0.466987	-0.544239	0.766373
1.73507	-0.502938	0.403771	0.136846	-0.251466	0.219457	-0.465134	-0.54442	0.763652
1.73875	-0.501431	0.399689	0.13703	-0.249333	0.220341	-0.461964	-0.544711	0.758992
1.74243	-0.499913	0.395656	0.1372	-0.247221	0.221199	-0.458813	-0.544977	0.754355
1.74457	-0.499025	0.393331	0.137293	-0.246001	0.221686	-0.456987	-0.545121	0.751667
1.74825	-0.497493	0.389373	0.137443	-0.243921	0.222502	-0.453863	-0.545347	0.747065
1.75193	-0.495951	0.385462	0.137579	-0.24186	0.223292	-0.450758	-0.54555	0.742485
1.75407	-0.49505	0.383208	0.137653	-0.24067	0.22374	-0.44896	-0.545657	0.73983
1.75775	-0.493495	0.37937	0.13777	-0.23864	0.22449	-0.445884	-0.545822	0.735286
1.76143	-0.491933	0.375578	0.137875	-0.23663	0.225215	-0.442826	-0.545963	0.730765
1.76357	-0.49102	0.373392	0.137931	-0.235469	0.225626	-0.441054	-0.546035	0.728143
1.76725	-0.489447	0.36967	0.138018	-0.233489	0.226313	-0.438025	-0.54614	0.723658
1.77093	-0.487867	0.365993	0.138093	-0.231528	0.226976	-0.435015	-0.546222	0.719195
1.77307	-0.486945	0.363872	0.138132	-0.230395	0.227351	-0.433271	-0.546259	0.716608
1.77675	-0.485356	0.360263	0.13819	-0.228463	0.227978	-0.430289	-0.546306	0.712181
1.78043	-0.483761	0.356697	0.138237	-0.22655	0.228581	-0.427325	-0.546331	0.707776
1.78257	-0.482831	0.35464	0.13826	-0.225445	0.228922	-0.425609	-0.546335	0.705224
1.78625	-0.481229	0.35114	0.138291	-0.22356	0.229491	-0.422675	-0.546326	0.700855
1.78993	-0.479623	0.347681	0.138312	-0.221694	0.230038	-0.419758	-0.546295	0.69651
1.79207	-0.478686	0.345686	0.13832	-0.220615	0.230346	-0.418069	-0.546268	0.693992
1.79575	-0.477073	0.342291	0.138326	-0.218777	0.230859	-0.415182	-0.546205	0.689683
1.79943	-0.475458	0.338935	0.138323	-0.216956	0.231351	-0.412313	-0.546121	0.685397
1.80157	-0.474516	0.337001	0.138316	-0.215904	0.231628	-0.410652	-0.546063	0.682913
1.80525	-0.472895	0.333707	0.138299	-0.21411	0.232089	-0.407811	-0.545948	0.678663
1.80893	-0.471272	0.330452	0.138272	-0.212333	0.232529	-0.404989	-0.545812	0.674436
1.81107	-0.470327	0.328575	0.138252	-0.211306	0.232776	-0.403355	-0.545725	0.671987
1.81475	-0.468701	0.32538	0.138212	-0.209556	0.233185	-0.400562	-0.545559	0.667796
1.81843	-0.467072	0.322222	0.138164	-0.207822	0.233575	-0.397787	-0.545375	0.663628
1.82057	-0.466124	0.320401	0.138132	-0.206821	0.233794	-0.39618	-0.545259	0.661214
1.82425	-0.464494	0.317301	0.138071	-0.205113	0.234154	-0.393434	-0.545045	0.657082
1.82793	-0.462863	0.314236	0.138002	-0.203421	0.234497	-0.390705	-0.544812	0.652974
1.83007	-0.461913	0.312469	0.137958	-0.202444	0.234688	-0.389126	-0.544669	0.650593
1.83375	-0.460281	0.309461	0.137877	-0.200777	0.235002	-0.386426	-0.544408	0.646521
1.83743	-0.458648	0.306488	0.137789	-0.199126	0.235299	-0.383744	-0.54413	0.642472
1.83957	-0.457698	0.304773	0.137734	-0.198172	0.235464	-0.382191	-0.543961	0.640126
1.84325	-0.456065	0.301854	0.137635	-0.196546	0.235734	-0.379537	-0.543655	0.636113
1.84693	-0.454433	0.298968	0.137529	-0.194935	0.235988	-0.376901	-0.543333	0.632123
1.84907	-0.453483	0.297304	0.137464	-0.194005	0.236128	-0.375375	-0.543138	0.629811
1.85275	-0.451852	0.294471	0.137347	-0.192417	0.236355	-0.372767	-0.54279	0.625857
1.85643	-0.450221	0.29167	0.137224	-0.190845	0.236567	-0.370177	-0.542426	0.621926
1.85857	-0.449272	0.290055	0.13715	-0.189937	0.236683	-0.368678	-0.542207	0.619649
1.86225	-0.447643	0.287305	0.137017	-0.188388	0.236871	-0.366115	-0.541817	0.615753
1.86593	-0.446016	0.284586	0.136878	-0.186854	0.237043	-0.36357	-0.541413	0.611881
1.86807	-0.445069	0.283018	0.136794	-0.185968	0.237136	-0.362097	-0.54117	0.609637
1.87175	-0.443444	0.280349	0.136646	-0.184456	0.237285	-0.35958	-0.540741	0.605801
1.87543	-0.441821	0.277709	0.136493	-0.182959	0.237419	-0.35708	-0.540298	0.601986
1.87757	-0.440877	0.276187	0.136401	-0.182094	0.237491	-0.355633	-0.540033	0.599777
1.88125	-0.439257	0.273595	0.136238	-0.180618	0.237603	-0.35316	-0.539566	0.595998
1.88493	-0.437639	0.271033	0.136071	-0.179157	0.237701	-0.350705	-0.539085	0.592242
1.88707	-0.436699	0.269555	0.135971	-0.178312	0.237752	-0.349283	-0.538799	0.590066
1.89075	-0.435085	0.267038	0.135795	-0.176872	0.237829	-0.346855	-0.538296	0.586345
1.89443	-0.433473	0.26455	0.135615	-0.175446	0.237893	-0.344443	-0.53778	0.582647
1.89657	-0.432537	0.263115	0.135507	-0.174622	0.237924	-0.343047	-0.537473	0.580505
1.90025	-0.43093	0.260671	0.135319	-0.173216	0.237967	-0.340663	-0.536936	0.576841
1.90393	-0.429326	0.258254	0.135126	-0.171824	0.237998	-0.338295	-0.536386	0.5732
1.90607	-0.428394	0.25686	0.135012	-0.171019	0.238011	-0.336924	-0.536059	0.571091
1.90975	-0.426795	0.254487	0.134813	-0.169647	0.238022	-0.334582	-0.535489	0.567485
1.91343	-0.425199	0.25214	0.134609	-0.168288	0.238022	-0.332257	-0.534906	0.5639
1.91557	-0.424272	0.250786	0.134488	-0.167503	0.238017	-0.330912	-0.534561	0.561824
1.91925	-0.422682	0.248481	0.134278	-0.166163	0.237998	-0.328613	-0.533959	0.558275
1.92293	-0.421096	0.246201	0.134063	-0.164836	0.237968	-0.32633	-0.533345	0.554747
1.92507	-0.420174	0.244886	0.133936	-0.16407	0.237945	-0.325009	-0.532983	0.552704
1.92875	-0.418594	0.242646	0.133716	-0.162762	0.237898	-0.322752	-0.53235	0.54921
1.93243	-0.417017	0.240431	0.133491	-0.161467	0.23784	-0.320511	-0.531707	0.545738
1.93457	-0.416101	0.239154	0.133359	-0.160718	0.237801	-0.319215	-0.531327	0.543728
1.93825	-0.414531	0.236978	0.133129	-0.159442	0.237726	-0.316999	-0.530666	0.54029
1.94193	-0.412965	0.234826	0.132896	-0.158177	0.237641	-0.3148	-0.529995	0.536874
1.94407	-0.412055	0.233584	0.132759	-0.157446	0.237587	-0.313527	-0.529599	0.534895
1.94775	-0.410496	0.23147	0.13252	-0.1562	0.237486	-0.311353	-0.528911	0.531512
1.95143	-0.408941	0.229379	0.132278	-0.154965	0.237375	-0.309194	-0.528212	0.528151
1.95357	-0.408037	0.228173	0.132136	-0.154252	0.237306	-0.307945	-0.527801	0.526204
1.95725	-0.406489	0.226118	0.131889	-0.153035	0.237181	-0.305811	-0.527087	0.522876
1.96093	-0.404946	0.224086	0.131639	-0.151829	0.237046	-0.303693	-0.526363	0.519569
1.96307	-0.404049	0.222913	0.131493	-0.151133	0.236963	-0.302467	-0.525937	0.517654
1.96675	-0.402513	0.220916	0.131238	-0.149944	0.236814	-0.300373	-0.525198	0.514381
1.97043	-0.400982	0.218941	0.130981	-0.148767	0.236656	-0.298294	-0.52445	0.511127
1.97257	-0.400092	0.217802	0.130831	-0.148087	0.23656	-0.297091	-0.524011	0.509244
1.97625	-0.398568	0.21586	0.130569	-0.146926	0.236389	-0.295036	-0.523248	0.506023
1.97993	-0.397049	0.21394	0.130306	-0.145777	0.236209	-0.292996	-0.522477	0.502823
1.98207	-0.396167	0.212832	0.130151	-0.145113	0.2361	-0.291816	-0.522024	0.500971
1.98575	-0.394656	0.210945	0.129884	-0.143979	0.235908	-0.2898	-0.52124	0.497803
1.98943	-0.39315	0.209079	0.129614	-0.142857	0.235707	-0.287798	-0.520447	0.494656
1.99157	-0.392275	0.208002	0.129456	-0.142208	0.235587	-0.28664	-0.519981	0.492834
1.99525	-0.390777	0.206167	0.129182	-0.141101	0.235374	-0.284662	-0.519176	0.489718
1.99893	-0.389284	0.204352	0.128907	-0.140005	0.235154	-0.282699	-0.518362	0.486623
2.00338	-0.387484	0.202182	0.12857	-0.138691	0.234878	-0.280342	-0.517368	0.482905
