x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,1,1,-5.225017089845352,-0.21536865234406122,1,1,1
1,1,1,1,-5.662687988283288,-0.296169433594784,1,1,1
1,1,1,1,-6.127292480470281,-0.390437011719591,1,1,1
1,1,1,1,-6.605363769533135,-0.5049047851581889,1,1,1
1,1,1,1,-7.103635253908003,-0.6261059570329408,1,1,1
1,1,1,1,-7.628840332032816,-0.7675073242197072,1,1,1
1,1,1,1,-8.167512207032601,-0.9223754882832225,1,1,1
1,1,1,1,-8.73311767578322,-1.0907104492199338,1,1,1
1,1,1,1,-9.318923339844964,-1.2725122070325057,1,1,1
1,1,1,1,-9.924929199219612,-1.4745141601579803,1,1,1
1,1,1,1,-10.55113525390805,-1.6899829101575392,1,1,1
1,1,1,1,-11.197541503907615,-1.9189184570329587,1,1,1
1,1,1,1,-11.870881347658013,-2.1680541992195046,1,1,1
1,1,1,1,-12.564421386720426,-2.4306567382827993,1,1,1
1,1,1,1,-13.284895019532783,-2.7134594726581085,1,1,1
1,1,1,1,1,-3.009729003907502,1,1,1
1,1,1,1,1,-3.319465332032756,1,1,1
1,1,1,1,1,-3.6494018554700247,1,1,1
1,1,1,1,1,-3.999538574220196,1,1,1
1,1,1,1,1,-4.36314208984534,1,1,1
1,1,1,1,1,-4.740212402344568,1,1,1
1,1,1,1,1,-5.144216308594629,-0.013366699218586575,1,1
1,1,1,1,1,-5.561687011719663,-0.040300292969419615,1,1
1,1,1,1,1,-5.992624511719669,-0.08070068359433691,1,1
1,1,1,1,1,-6.450495605469619,-0.1278344726571845,1,1
1,1,1,1,1,-6.921833496095431,-0.18843505859411636,1,1
1,1,1,1,1,-7.413371582033257,-0.262502441407797,1,1
